"","Dim.1","Dim.2","Dim.3"
"KTNB1_HUMAN",0.00363266974097871,0.0107926754158087,0.00225059529213146
"KTBL1_HUMAN",0.00285209534922905,0.000342969307663424,0.0137708432802723
"KAZD1_HUMAN",0.00557687927178928,0.00316476061851096,0.0076769456135062
"KAZRN_HUMAN",0.00674756771276889,0.000680987719096866,0.00880593041884073
"KBTBB_HUMAN",0.00207210126187727,0.00398664571904692,0.0110023496574862
"KBTBC_HUMAN",0.000508479623451945,0.00425844487760562,0.0125821325727581
"KBTBD_HUMAN",0.00038597564225625,0.00344560061552367,0.0135515633298878
"KBTB2_HUMAN",0.00603668523100196,0.00897785840249872,0.00123796309307
"KBTB3_HUMAN",0.0139214468979555,0.000208068523664225,0.000773118599088704
"KBTB4_HUMAN",0.00178546053960113,0.00320589893064037,0.0121339982523785
"KBTB6_HUMAN",0.0013258606121604,0.00642320902666768,0.00941759227640271
"KBTB7_HUMAN",0.00736063387649395,0.00362546196573641,0.00509334248483491
"KBTB8_HUMAN",0.00241132401860192,0.014249875783901,0.000194845241657064
"KCMF1_HUMAN",0.00718725074787021,0.00446638631865112,0.00444653262249789
"KCNA1_HUMAN",0.0132992190764135,0.00105330260466381,0.000654522221581326
"KCA10_HUMAN",5.14499106484947e-08,0.0171441716040724,0.000121698882859053
"KCNA2_HUMAN",6.37284034554801e-05,0.016924435411454,0.000268913519445915
"KCNA3_HUMAN",0.00441204400877672,0.00124217924093301,0.011008234461146
"KCNA4_HUMAN",0.00729169612648708,6.96770241601178e-05,0.00878004215823727
"KCNA5_HUMAN",0.014280597516816,0.000331325023882165,0.00022200454307751
"KCNA6_HUMAN",0.00759940247248054,0.00262528897968728,0.00582401665530781
"KCNA7_HUMAN",0.0120078113139579,0.00258349901210519,0.000635526711749583
"A0A590UJB6_HUMAN",0.00352805528272018,0.0119614677594027,0.00118979023422874
"KCAB3_HUMAN",0.0122357504684662,0.00161138207026776,0.0013506071228949
"KCNB1_HUMAN",0.000194775653955467,0.012815170551161,0.00427944336796942
"KCNB2_HUMAN",0.00163011772437287,0.000707283723292825,0.0148514507078391
"KCNC1_HUMAN",0.0136956652029683,0.000447533240175834,0.000798250504486768
"KCNC2_HUMAN",0.0020836718297311,0.000392528465005394,0.0146323828901124
"KCNC3_HUMAN",0.0022160208573276,0.00117967517079148,0.013677322874127
"KCNC4_HUMAN",0.00581837226968568,0.000190572832430862,0.0104056687826942
"KCND1_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"KCND2_HUMAN",0.000633593692068548,1.22259885837804e-06,0.016749703658414
"KCND3_HUMAN",0.00999745673219174,0.000326895736618538,0.00530871365595614
"KCNE1_HUMAN",0.00166931879338151,0.000707296735036072,0.0148049229575852
"KCNE2_HUMAN",0.00204248866345125,0.00881248498098512,0.00614498877601273
"KCNE3_HUMAN",0.00728854233819986,0.00738149457943144,0.00137096934768453
"KCNE4_HUMAN",0.00433897874507543,0.0114458329914045,0.000750335209992842
"KCNE5_HUMAN",0.000338053581860645,0.000681625533276638,0.0164105795004819
"KCNF1_HUMAN",0.00691751285418114,0.00676208580096259,0.00243918401331941
"KCNG1_HUMAN",0.0106349720546442,0.000676881017632254,0.0041974416315069
"KCNG3_HUMAN",0.0139153836050632,0.000208669210435207,0.000779704097300889
"Q32MC1_HUMAN",0.00677319656165288,0.00253184231361397,0.00689909989227296
"KCNH1_HUMAN",0.00246145632074604,0.0022113757465103,0.0123401467490026
"A0A090N7W1_HUMAN",0.00901109580787764,2.2401604077688e-05,0.00678779363551485
"KCNH3_HUMAN",6.22925974370406e-05,0.0171898659012087,1.52033918282885e-06
"KCNH4_HUMAN",0.00193610192789687,0.000509875909757855,0.0146885155999916
"KCNH5_HUMAN",0.0029211542301903,0.00133866753483934,0.0126794488207338
"KCNH6_HUMAN",0.00349115933201061,0.0127500509055257,0.000434093855207848
"KCNH7_HUMAN",0.00252165978574298,0.00343475891767322,0.0110284298690854
"KCNH8_HUMAN",0.00558082382125461,7.18456932283352e-05,0.0108079022135963
"KCIP1_HUMAN",0.0110890620507046,0.00421172760476725,7.49619237494104e-05
"KCIP2_HUMAN",0.00156666524734063,0.0120563097269106,0.00342095210582364
"CSEN_HUMAN",0.002099966605311,6.00568381994984e-05,0.0149501121287797
"KCIP4_HUMAN",0.00867844257224363,0.00701042453375424,9.79600212825509e-05
"KCNJ1_HUMAN",0.00419023898936626,0.0116754961393253,0.000693988916751137
"KCJ10_HUMAN",0.000508354780970097,0.0165156280373093,0.000155790266569753
"KCJ11_HUMAN",0.0103404763566273,0.00399329052680181,0.00118466073471797
"KCJ12_HUMAN",0.00592134145291906,0.0095438053136308,0.00080106153260638
"KCJ13_HUMAN",0.00233409989977424,0.0108875039216214,0.00369529254272131
"KCJ14_HUMAN",0.00527491104215855,0.00311238394433888,0.0080883502497643
"A8MTZ5_HUMAN",0.0024473747278537,2.12133440730012e-05,0.0145772703564537
"KCJ16_HUMAN",0.00807350261322741,0.00144782107236512,0.00645519887635561
"KCNJ2_HUMAN",0.00100140409052292,0.0154499634148781,0.00065114048220699
"KCNJ3_HUMAN",5.35330044087727e-05,0.017162236801836,3.99248902361213e-05
"KCNJ4_HUMAN",0.0128943872664638,0.000165995766953639,0.0020344440034623
"KCNJ5_HUMAN",0.00161622474753321,0.00399621741641505,0.0115335721928079
"KCNJ6_HUMAN",0.000250051493742826,0.000675649636739187,0.0165210580097277
"KCNJ8_HUMAN",0.002975293314133,1.34990265567327e-07,0.0139722309227918
"KCNJ9_HUMAN",0.00340727482899792,0.00231415438245417,0.0111136746948698
"KCNK1_HUMAN",0.0122911342546867,0.00281987657861352,5.97034165050795e-05
"KCNKA_HUMAN",0.00438884725379323,0.0116641353914093,0.000469845266461419
"KCNKC_HUMAN",0.0123810905760908,0.00219188503359472,0.000589630457542032
"KCNKD_HUMAN",0.00309753759293467,0.0113168021666626,0.00235419711942063
"KCNKF_HUMAN",0.0108135418231783,0.000129295141189897,0.00454070688374291
"KCNKG_HUMAN",0.00583673336548541,0.00988669005718823,0.000553833426203596
"KCNKH_HUMAN",0.000721886514701268,0.0112441339241661,0.00524673004818093
"KCNKI_HUMAN",0.000149453842205368,0.00323713327316075,0.014043558353132
"KCNK2_HUMAN",0.0114820862580765,0.0020067358565654,0.0018440628182685
"KCNK3_HUMAN",1.35561614840089e-05,0.00657972915000337,0.0108160427558345
"KCNK4_HUMAN",0.00165977582132979,0.0108512243080257,0.00453220164125486
"KCNK5_HUMAN",0.00128658520315753,0.0149084275920178,0.000861770979379017
"KCNK6_HUMAN",0.00676937125876656,0.00871903104351495,0.000630987090513708
"KCNK7_HUMAN",0.00557394636739047,0.00532008640594114,0.00549532859778914
"KCNK9_HUMAN",0.000766522645594378,0.00627086676718846,0.010235728856182
"KCMA1_HUMAN",0.0106698534934949,0.00387266873593313,0.000916121764793865
"KCMB1_HUMAN",0.000932704024022329,0.00972092729158475,0.00654082821815636
"KCMB2_HUMAN",0.00552036036871288,0.00495024132581083,0.00593386550376742
"A0A087WV41_HUMAN",0.00362086669678637,0.00494384215630203,0.00819422297892093
"KCMB4_HUMAN",0.000405483596789308,0.0155030778312786,0.00130438992553894
"KCNN1_HUMAN",0.000114771592514766,0.00687144126490849,0.0104002027108045
"KCNN2_HUMAN",0.0137911590428952,0.000220616866275024,0.000914991744517548
"KCNN3_HUMAN",0.00487193706788618,0.00387582064337146,0.00779252249476595
"KCNN4_HUMAN",0.0136501533366128,0.00108138047936535,0.000209650715720798
"KCNQ1_HUMAN",0.00026143342387266,0.00934475019376776,0.00771870662585388
"KCNQ2_HUMAN",0.00631444902124573,0.00921325404242529,0.000669731572881068
"KCNQ3_HUMAN",0.00567126872709861,0.00534510590135724,0.0053544843479349
"KCNQ4_HUMAN",0.00476420634270173,0.00342759469711216,0.00837476909191809
"KCNQ5_HUMAN",0.000225862441905395,0.0168909347870731,0.000110494547873771
"KCNRG_HUMAN",0.000376747768870407,0.0143669604028307,0.0024902973190177
"KCNS1_HUMAN",0.0144660635070098,0.000314868264059476,1.86214387040517e-05
"KCNS2_HUMAN",0.013730222960253,5.32922918222095e-06,0.00120555766208207
"KCNS3_HUMAN",0.0145089903552241,0.00020389482593944,8.01923096392358e-05
"KCNT1_HUMAN",0.00699902180628237,0.00845126276189687,0.000629959065307485
"KCNT2_HUMAN",0.0132748796919613,0.00167928785800615,4.87705206656829e-05
"KCNU1_HUMAN",0.0030614910684184,0.0130933583563864,0.000595873023002196
"KCNV1_HUMAN",1.17739975239522e-05,0.0165915890922977,0.000668004615713366
"KCNV2_HUMAN",0.0113598575921201,0.00266626403729112,0.00132045671607868
"KCP_HUMAN",0.00140478547263912,0.0156199549015993,1.63283329158802e-07
"KCTD1_HUMAN",0.0141818000435139,0.000365980477520885,0.000304099875595503
"BACD3_HUMAN",0.00115371610262295,0.000704764457134995,0.0154192855618663
"A0A158RFT7_HUMAN",0.00730827050386901,0.00120604105220091,0.00760831509257542
"KCD12_HUMAN",0.000658298240678291,0.002196310369454,0.0144949818373491
"BACD1_HUMAN",0.00137307362379546,0.012788108068931,0.00290875426441449
"KCD14_HUMAN",0.0146768005057325,7.45275507274868e-05,1.22291180765032e-05
"KCD15_HUMAN",0.0107892724793732,0.000863680106887354,0.00382497504810059
"KCD16_HUMAN",0.00053887646658626,0.0163477635634681,0.000289757517084116
"KCD17_HUMAN",2.67880235056758e-05,0.014138909624059,0.00313674761148091
"KCD18_HUMAN",0.001728223132306,0.00733642633464158,0.00801433209467371
"KCD19_HUMAN",0.00426413937279095,0.00479494155740697,0.00758189643081751
"KCTD2_HUMAN",0.0109270984197231,0.00021199186699575,0.00432212576016935
"KCD20_HUMAN",0.00246462303359911,0.00349552720656886,0.0110344999236223
"KCD21_HUMAN",0.00453141764703728,0.000655790806279736,0.0114610782167955
"KCTD3_HUMAN",0.00589017283363853,0.00284878524709293,0.00762554280768964
"KCTD4_HUMAN",0.00118611751046072,0.00245169640761392,0.0136097770812692
"KCTD5_HUMAN",0.0104684164707102,0.00474439043984183,0.000271376878301837
"KCTD6_HUMAN",0.00385347641603049,0.0087075585191385,0.00410251255833532
"KCTD7_HUMAN",0.0100609129706404,0.00287491516751612,0.00265020382201077
"KCTD8_HUMAN",3.15074525228661e-05,0.0133083632083641,0.00397316638176687
"KCTD9_HUMAN",0.000756329708255064,0.0154955353361082,0.000895735404330624
"ERD21_HUMAN",0.00663338540342806,0.00167012932539294,0.0079386104595591
"ERD22_HUMAN",0.0122414956968492,0.00289022960119546,4.72779168166274e-05
"ERD23_HUMAN",0.00482043041149141,0.00903594340773413,0.00262223937601553
"KDF1_HUMAN",0.0106231162026877,0.00189136598245418,0.00298024882540685
"KDM1A_HUMAN",0.0107875448145786,0.00175737311271113,0.00292098753165831
"KDM1B_HUMAN",0.0114816444101852,0.00260032016926049,0.00124280366373067
"KDM2A_HUMAN",0.00545620510071241,0.000206696159197851,0.0108190571000601
"KDM2B_HUMAN",0.00847829516611808,0.000448429861282283,0.00698808250108982
"KDM3A_HUMAN",0.007717149569527,0.0082311480911636,1.00994562334619e-06
"KDM3B_HUMAN",0.00181427173895255,1.27806523830623e-05,0.0153370364447802
"KDM4A_HUMAN",0.0133222518214911,0.00165841318548863,1.37234918186964e-05
"KDM4B_HUMAN",0.000337410140538588,0.00775921226271659,0.00923599423724489
"KDM4C_HUMAN",0.0138206563851309,0.000778796807139856,0.000314101247867612
"KDM4D_HUMAN",0.00447432591862313,0.000834760602002591,0.0113473792914136
"KDM4E_HUMAN",0.000985213339591218,0.0160194705275722,9.29781776627357e-05
"A0A6B9SM32_HUMAN",1.01938404327691e-05,0.0136289999882854,0.00367339063193495
"KDM5B_HUMAN",0.000486152313736589,0.00840462305400533,0.00840517641147688
"KDM5C_HUMAN",0.0146165144051026,0.000112148749521183,4.56215496280669e-05
"KDM5D_HUMAN",0.00869950179701237,0.00707283140407307,9.70302286962119e-06
"KDM6A_HUMAN",0.000295519141215298,0.000552753083659461,0.0165917018687169
"KDM6B_HUMAN",0.00124763013340761,0.0115385706188846,0.00432439812448327
"KDM7A_HUMAN",0.000558389060641171,0.000691972174404395,0.0161386478989556
"KDM8_HUMAN",7.33130280223006e-06,0.015030549873157,0.00225587785743722
"VGFR2_HUMAN",0.00940099277716114,0.0003477583850072,0.00599530520919203
"KDSR_HUMAN",0.000517866330992825,0.0143028613017968,0.0023878356756367
"KEAP1_HUMAN",0.000342924635554023,0.000681916352021627,0.0164045048500258
"KELL_HUMAN",0.0126590633857623,0.0015512585207998,0.000909273484122095
"KERA_HUMAN",0.00394028914402143,0.0126476325140289,5.00588730851725e-06
"KHDC1_HUMAN",0.00850527519056234,0.00633865866449797,0.000984479026722019
"KHDCL_HUMAN",0.0116973682287501,0.0013385519348971,0.00226603056468592
"KHDC3_HUMAN",0.0143885267641167,0.000153889813693819,0.000273825740032048
"KHDC4_HUMAN",0.0112279644599991,0.00265738197749636,0.00148596104319322
"KHDR1_HUMAN",0.0120153402472509,0.00121703542596664,0.00201193156897439
"KHDR2_HUMAN",0.00630094094451236,0.00321454338003233,0.00676733003398903
"KHDR3_HUMAN",0.00747958743570637,0.00850357518257944,6.70240910998039e-06
"KHK_HUMAN",8.64583105346168e-05,0.0171539653155362,9.24266234482488e-06
"KHNYN_HUMAN",4.93114089679704e-07,0.015136878467425,0.00215619450195828
"FUBP2_HUMAN",0.000784361130111995,0.0110773203631319,0.00534171768859506
"K0040_HUMAN",5.47565769128836e-05,0.00835332679336124,0.00896905967023523
"K0100_HUMAN",0.0110348846065336,0.000882396260893538,0.00351456597732664
"K0232_HUMAN",0.0135491701844797,0.000125029885818208,0.00129903421245048
"K0319_HUMAN",0.000790844029948101,0.00872476018516138,0.00771908117921111
"K319L_HUMAN",0.0044120579045622,0.0120913404411449,9.19836319799626e-06
"GRRE1_HUMAN",0.0124989491284618,0.00162218594009926,0.00102735208944564
"K0408_HUMAN",6.02539115321823e-05,0.016003335652278,0.00120685904549485
"K0513_HUMAN",0.000646452551805179,0.00512529562321127,0.0115395944572672
"KATIP_HUMAN",0.00826199721514638,0.0042240626329375,0.00341694854082258
"TALD3_HUMAN",0.0146467034980537,6.04892373191637e-05,6.21733529855346e-05
"MOONR_HUMAN",0.00919336873763412,0.00135298293153864,0.00522255470670317
"K0754_HUMAN",0.00509703952350684,0.0112976121598513,1.11612909280234e-06
"K0825_HUMAN",0.00169320585029421,0.0130045526057562,0.00230946277583492
"K0895_HUMAN",0.00867579934781211,0.00566755891553824,0.00146251086551315
"K895L_HUMAN",0.0060785045664732,0.00960768688377399,0.000549813553905694
"K0930_HUMAN",4.5935739121422e-05,0.0161189140452344,0.0011066736006102
"K1107_HUMAN",5.76246913718255e-09,0.00343578628215159,0.0140194910103134
"K1109_HUMAN",0.00418459440015384,0.0123644389739476,2.22744539033363e-06
"K1143_HUMAN",0.00356042077316376,0.000254537727148775,0.0130200232429626
"P33MX_HUMAN",0.000452731945238049,0.0137724193293271,0.00300289067814774
"K1210_HUMAN",0.014652451016539,9.81503203667447e-05,1.71722652405564e-05
"CRCDL_HUMAN",0.00191017828491218,0.00185622630076057,0.0133543282511582
"SKT_HUMAN",0.00200708572907807,0.00889236923020975,0.00610600892415976
"CFA92_HUMAN",3.60218498230097e-05,0.0170184715721414,0.000206454032460503
"ELAP1_HUMAN",0.0111634886749704,0.00418060273257355,1.82048028433804e-05
"ELAP2_HUMAN",0.0145089903552241,0.00020389482593944,8.01923096392358e-05
"K1328_HUMAN",0.000296585257023756,0.00139175645532874,0.0157398444108603
"K1522_HUMAN",0.00485034723279482,0.00700887490461149,0.00464180937035239
"K1549_HUMAN",0.0121143213333032,0.000346501311136239,0.00277704294018442
"K154L_HUMAN",0.0038025573903906,0.00333127255876382,0.00961347929304876
"K1586_HUMAN",0.00262010526441943,0.0141966372846491,1.08690731492746e-06
"K1614_HUMAN",0.0010707571553017,0.0153886592241804,0.000630999644448289
"K1671_HUMAN",0.00204391714374132,0.0140703988758485,0.000812752844788712
"K1755_HUMAN",0.00630216391847525,0.00618155705863472,0.0037578821474317
"K1841_HUMAN",0.00286684261668273,0.00335833374520909,0.0106963293370256
"K1958_HUMAN",0.00283134980846663,0.0076749715852751,0.00636218066966775
"K2012_HUMAN",0.00802286836119077,0.00689855252170467,0.000989257759905802
"K2013_HUMAN",0.00543729730780309,0.00648855722206513,0.00447286059818474
"K2026_HUMAN",0.00307018270319426,0.000708784576667528,0.0131412005401662
"KDIS_HUMAN",0.00313894967568233,0.0122975135912392,0.00131080115618145
"KIF11_HUMAN",0.000372960855984813,0.000683633035667804,0.0163671245702852
"KIF12_HUMAN",0.00933066878774509,0.00455675426030683,0.00181161476388219
"KI13A_HUMAN",0.0111664726997175,0.00107106054923235,0.00316715805529133
"KI13B_HUMAN",2.27621082397915e-05,0.000113077737521961,0.0173610939552772
"KIF14_HUMAN",0.00793694862502571,0.00357138328828025,0.00446433408401699
"KIF15_HUMAN",0.000869916608869384,0.00906365866379394,0.00728167689053583
"KI16B_HUMAN",0.00853812900842632,4.01420664542766e-05,0.00733101328047806
"KIF17_HUMAN",4.3768005402488e-05,0.0131372837508925,0.00413206101827015
"KI18A_HUMAN",0.00471975106730744,0.00610750123633931,0.00571059427250801
"KI18B_HUMAN",0.00182863271165718,0.0133149314354164,0.00183410413902793
"KIF19_HUMAN",0.00713169444289965,0.00676827082864147,0.00217877349071284
"KIF1A_HUMAN",0.0120452557767213,6.09052672011481e-05,0.0031485345650698
"KIF1B_HUMAN",0.00173291738869844,0.0152080326946065,2.8425967469564e-05
"KIF1C_HUMAN",0.0123533649148811,3.01951286812592e-06,0.00284162882343304
"KI20A_HUMAN",0.00110787229029028,0.011654309381156,0.00437289223345909
"KI20B_HUMAN",0.000244082617539804,0.0162286430869842,0.000760315022966287
"KI21A_HUMAN",0.000907292516435775,0.00947150810900424,0.00682384497178844
"KI21B_HUMAN",0.00977715001648296,0.00202605661888232,0.00384749034356199
"KIF22_HUMAN",0.00396208891816848,0.0115854326341951,0.00105601101393244
"KIF23_HUMAN",3.82458943972209e-05,0.00438189289724126,0.0130149415705903
"KIF24_HUMAN",0.00682752016121235,0.00547937855545417,0.0038463912167231
"KIF25_HUMAN",0.00204206962494818,0.0044222991708098,0.0105963130120182
"KI26A_HUMAN",0.0117878946779439,0.00200042471673314,0.00148760001540829
"KI26B_HUMAN",0.000121852352520098,0.00185441692622029,0.0154781249476263
"KIF27_HUMAN",0.0136565036592024,0.000853521038347798,0.000433122495875451
"KIF2A_HUMAN",0.0111153526727904,0.00134698021513284,0.00294808429740487
"KIF2B_HUMAN",0.00010824794565258,0.000428884207961425,0.0169394909038328
"KIF2C_HUMAN",0.000185579632655407,0.0135407644145418,0.00355473861054171
"KIF3A_HUMAN",0.011988421876113,0.00318454441178576,4.91859301566976e-05
"KIF3B_HUMAN",0.0101044191185233,0.00539689441158051,4.1765915333315e-05
"KIF3C_HUMAN",3.54985364509752e-08,0.00811506664145069,0.00927554092233876
"KIF4A_HUMAN",0.00777106072543568,0.000561783952150518,0.00771234125489419
"KIF4B_HUMAN",0.00985831221785831,0.00356711821822573,0.00218883810200398
"KIF5A_HUMAN",0.0118185653429128,0.00147963309596329,0.00197919258777322
"KINH_HUMAN",0.00353566790657986,0.00874554111683101,0.00444110529720865
"KIF5C_HUMAN",0.00189673646741275,0.000154826376170695,0.0150951790179979
"KIF6_HUMAN",0.0103906616382552,0.00406635489614967,0.00105103910946702
"KIF7_HUMAN",0.00063643034328116,0.0155361828901329,0.000996794603211448
"KIF9_HUMAN",0.00845546511436374,0.00255612256056484,0.00487836575412051
"KIFA3_HUMAN",0.000612020700084071,0.00223747330795758,0.0145081615610531
"KBP_HUMAN",7.41546744067983e-06,0.0169864315697195,0.00027287989035224
"KIFC1_HUMAN",0.00608234257365762,0.00184458187601895,0.00841559553748492
"KIFC2_HUMAN",0.000478894243255275,0.000439897877616035,0.0164885297245617
"KIFC3_HUMAN",0.00397873496813381,0.0124621524485101,0.00014742955821884
"KIN17_HUMAN",2.17752637898549e-08,0.000626288652012788,0.0168677769580354
"KI2S2_HUMAN",0.00543289056292155,0.000641488688938478,0.0104059230035891
"KI3L1_HUMAN",0.0020672851554042,0.0106492855242675,0.00425339407230134
"KIRR1_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"KIRR2_HUMAN",0.0145750088607552,5.98869615218483e-05,0.000147854189798006
"KIRR3_HUMAN",0.0065266160621641,3.01253208966157e-06,0.00975544358149503
"KISS1_HUMAN",0.0052136087961096,0.0107415114351491,0.000426581371607887
"KISSR_HUMAN",0.00459754863223364,0.0103138796638645,0.00159111450107931
"KIT_HUMAN",0.0146325316500081,5.68546619028625e-05,8.26739304672823e-05
"SCF_HUMAN",8.96244685713747e-05,0.0044955758840555,0.0128387243494417
"KIZ_HUMAN",0.0113020026217868,0.00389011511665207,0.000148349298438317
"KLOT_HUMAN",0.000441996836394345,0.0154442901877218,0.00132066431866572
"KLOTB_HUMAN",0.00706370953860787,0.00610050888153913,0.00293642757665804
"KLC1_HUMAN",0.00195300918268406,0.000401601069810622,0.0147782244978778
"KLC2_HUMAN",0.0127992302911906,0.00199552971897427,0.000292548673110645
"A0A024R0V3_HUMAN",0.0112088692409645,1.87966605150035e-05,0.00418365057326428
"KLC4_HUMAN",0.00402421197160524,2.13684486006029e-07,0.0127275425178068
"KLF1_HUMAN",0.000687336992446963,0.0152045667520939,0.00127258734946363
"KLF10_HUMAN",0.00504090425317869,0.00849236617898711,0.00291171876457791
"KLF11_HUMAN",0.00272442475594852,0.0118015443913767,0.0023054812819991
"KLF12_HUMAN",0.000663931435901481,0.0149984619632773,0.00150931122347325
"KLF13_HUMAN",0.000648237160704254,0.00147323790469641,0.0152399801423641
"KLF14_HUMAN",0.00835912048497995,0.00278255974015283,0.00476311984320742
"KLF15_HUMAN",0.0139026676468047,0.000279361228680008,0.000723123909381793
"KLF16_HUMAN",5.27755834082422e-05,0.0159039217239135,0.00131651968020158
"KLF17_HUMAN",0.00667845999251654,0.00943679218867084,1.11835733017378e-05
"KLF18_HUMAN",0.00296754602283467,0.0136794020242551,0.000113206155705058
"KLF2_HUMAN",0.0062835866562396,0.00258063529196217,0.00743058619842122
"KLF3_HUMAN",3.88081162354818e-05,0.00809496893637352,0.0092499100609807
"KLF4_HUMAN",0.00847778286650446,0.00733833052799221,3.62018196258961e-06
"Q5T6X2_HUMAN",0.00879332133971951,0.00403656991838822,0.00297658124576202
"KLF6_HUMAN",0.0145129361058044,3.6640123637839e-05,0.000245075401159642
"KLF7_HUMAN",0.00212688273230767,0.000798407122751108,0.0141696253888548
"KLF8_HUMAN",0.00984606604839875,0.00516961045283326,0.000578741655915159
"KLF9_HUMAN",0.0132911886807476,0.00170732516224188,9.94288583291372e-07
"KLDC1_HUMAN",0.00478325567100879,0.0106459370183182,0.00103411727137685
"KLD10_HUMAN",0.00168599048957541,0.0152894317151901,1.58433714879876e-06
"KLDC2_HUMAN",0.0125854715164728,3.9789436147258e-05,0.00252894177250419
"KLDC3_HUMAN",0.00937105295107204,0.00469799427794532,0.00162050543625353
"KLDC4_HUMAN",0.00300729166394369,0.0136613670119403,8.43295557187669e-05
"KLD7A_HUMAN",0.00192705496514514,0.01444915846969,0.000567425880512952
"KLD7B_HUMAN",0.00483948113072526,0.000800826795951317,0.0109485019647522
"KLD8A_HUMAN",0.0113655774466272,0.00320523667326321,0.000767252332706025
"KLD8B_HUMAN",0.00395043670255853,0.00311527544713333,0.00965699175329345
"KLDC9_HUMAN",0.0121898880742223,0.000862992747794867,0.00216375251872131
"KLHL1_HUMAN",0.0132349805144535,0.000160048635119675,0.00163633775618664
"KLH10_HUMAN",0.00999106916120028,0.00380567781686246,0.00178945875562929
"KLH11_HUMAN",0.0014565221542889,0.00234459715970987,0.0133975033922589
"KLH12_HUMAN",0.00216696272963134,0.0135460795905262,0.00119831309684132
"KLH13_HUMAN",0.013730222960253,5.32922918222095e-06,0.00120555766208207
"KLH14_HUMAN",0.00151865672609819,0.0105004301416848,0.00505528806496775
"KLH15_HUMAN",0.000338053581860645,0.000681625533276638,0.0164105795004819
"KLH17_HUMAN",0.00648272604370271,0.000179847592960709,0.00962824421030056
"KLH18_HUMAN",0.00360135132512077,0.000299527369036949,0.0129258454633513
"KLHL2_HUMAN",0.00887856528631823,0.00299881728259936,0.00392752089978031
"KLH20_HUMAN",0.00413631536159536,0.011676459894047,0.000756995659839625
"KLH21_HUMAN",0.0126203002259663,0.0024923109412507,1.21734970444056e-06
"KLH22_HUMAN",0.00209798056118298,0.0132007589558723,0.00163025533709591
"KLH23_HUMAN",0.00165548193603235,0.00177643130514549,0.0137374388458264
"KLH24_HUMAN",0.00528256019704077,0.00963335254773892,0.00146823193244255
"KLH25_HUMAN",0.0109184602883031,0.000872802424623622,0.00366243718221748
"KLH26_HUMAN",0.0133866131754865,0.000255870348247644,0.00135927068166965
"KLH28_HUMAN",0.0118433532583474,8.68962387457289e-06,0.0034410416227054
"KLH29_HUMAN",0.0133688862900183,9.66623712148414e-05,0.00154171185879778
"KLHL3_HUMAN",0.00652853992700704,0.00915924881220364,0.000470450311448783
"KLH30_HUMAN",0.00307927725052004,0.00398128351071366,0.00981270763814626
"KLH31_HUMAN",0.00336664069090559,0.0118926042059446,0.00145113366094364
"KLH32_HUMAN",0.007354599959754,0.00497741970755185,0.00372986990763444
"KLH33_HUMAN",0.00846308313267469,8.99040433397489e-05,0.00736961064540434
"KLH34_HUMAN",0.000276730338105761,0.0117760678622683,0.00523565464210222
"KLH35_HUMAN",0.00975205343247314,0.00312539254752233,0.00276274808584295
"KLH36_HUMAN",0.00360970042133704,0.0112936036551155,0.00177000233669864
"KLH38_HUMAN",0.00511401726373984,0.000159307403416569,0.0112731280395149
"KLHL4_HUMAN",0.00925657247266046,0.00221263650819307,0.00427603157184799
"KLH40_HUMAN",0.000627650332424305,0.0101183798493299,0.00649985127166467
"KLH41_HUMAN",0.000541317623590305,0.0115856665518272,0.00511473632417013
"KLH42_HUMAN",0.000450910966573875,0.0164227705521442,0.000318091118280032
"KLHL5_HUMAN",0.000624377890505883,0.000237050036677106,0.0165215538931349
"KLHL6_HUMAN",0.0135491701844797,0.000125029885818208,0.00129903421245048
"KLHL7_HUMAN",0.0120269652857807,0.000140400459918207,0.00308964414245611
"KLHL8_HUMAN",0.000296585257023756,0.00139175645532874,0.0157398444108603
"KLHL9_HUMAN",0.00062435263831167,4.29502717696908e-05,0.016718364702568
"KLK1_HUMAN",0.000282859376230013,0.011641456499648,0.00536485288528924
"KLK10_HUMAN",0.00252469676050773,0.00378000549416629,0.0106748108716829
"KLK11_HUMAN",0.00177921676586559,0.00364345307643243,0.0116978088478829
"KLK12_HUMAN",0.000451562194062734,0.0161785331977458,0.000564929376736179
"KLK13_HUMAN",5.18251497325179e-07,5.27652899297179e-05,0.0174486332420011
"KLK14_HUMAN",0.00794244142744292,0.00761727288766474,0.000356041445693646
"KLK15_HUMAN",0.014557206624689,6.06026639307191e-05,0.000168252085510864
"KLK2_HUMAN",6.6754374559198e-05,0.0169865946938126,0.000202305130008584
"KLK3_HUMAN",0.00572544039849322,0.00551174826833725,0.0051212620365536
"KLK4_HUMAN",0.0025177375972401,0.000768892119231513,0.0137357739524172
"KLK5_HUMAN",0.00539191337497638,0.0109012130702171,5.31040830477548e-05
"KLK6_HUMAN",0.000271615601327838,1.54319271807398e-05,0.0171648080587642
"KLK7_HUMAN",0.000195152323874581,0.0113868820832848,0.00572701370288488
"KLK8_HUMAN",0.000836793251353783,0.00195985881048229,0.014522903808967
"KLK9_HUMAN",0.00289955968253164,0.00338585038168812,0.0106296117388108
"H0YAC1_HUMAN",5.39802161953652e-05,0.0113120122122867,0.00597042741841039
