"","IDs","Slide_19.B.01576_Glo_ROI_1","Slide_19.B.01576_Glo_ROI_5","Slide_19.B.01576_Glo_ROI_6","Slide_19.B.01576_Glo_ROI_7","Z_scores_Slide_19.B.01576_Glo_ROI_1","Z_scores_Slide_19.B.01576_Glo_ROI_5","Z_scores_Slide_19.B.01576_Glo_ROI_6","Z_scores_Slide_19.B.01576_Glo_ROI_7","hclust_clusters"
"MYO15_HUMAN","MYO15A@MYO15_HUMAN",3.88752527074159,1.92599941855622,2.4594316186373,3.15380533607904,1.21068251776492,-1.09306675395473,-0.466567724599872,0.348951960789675,2
"MY15B_HUMAN","MYO15B@MY15B_HUMAN",4.64961545906341,4.99548451887751,4.37155886261196,4.88264304936184,-0.272447269363515,0.980458781635063,-1.27970357728924,0.571692065017685,4
"MYO16_HUMAN","MYO16@MYO16_HUMAN",2.88752527074159,3.71149490665009,3.4594316186373,3.15380533607904,-1.15812813609646,1.13831669921868,0.435803632349054,-0.415992195471262,4
"MY18A_HUMAN","MYO18A@MY18A_HUMAN",3.56071495447448,2.90689059560852,4.4594316186373,4.01792190799726,-0.264515412214009,-1.24982691983044,1.08984812484077,0.424494207203678,1
"MY18B_HUMAN","MYO18B@MY18B_HUMAN",2.56071495447448,4.07895134139482,3.26303440583379,2.88752527074159,-0.973884225125675,1.34786518587974,0.100131512198825,-0.474112472952893,4
"MYO19_HUMAN","MYO19@MYO19_HUMAN",3.88752527074159,4.07895134139482,3.4594316186373,3.15380533607904,0.581114085833297,1.03965414000807,-0.444337075327343,-1.17643115051403,3
"MYO1A_HUMAN","MYO1A@MYO1A_HUMAN",3.73335434061383,3.23266075679027,2.4594316186373,2.88752527074159,1.21489489149737,0.286365592104245,-1.14757710881231,-0.353683374789305,3
"MYO1B_HUMAN","MYO1B@MYO1B_HUMAN",4.8073549220576,4.23266075679027,4.4594316186373,4.95419631038687,0.591588592039222,-1.16140442072087,-0.469683919033685,1.03949974771533,2
"MYO1C_HUMAN","MYO1C@MYO1C_HUMAN",5.46923479366766,5.15785216914174,5.16188768237689,4.26303440583379,0.875995421588108,0.278121015523394,0.285869457114535,-1.43998589422603,3
"MYO1D_HUMAN","MYO1D@MYO1D_HUMAN",5.20554891117303,4.99548451887751,5.04875931191986,5.26303440583379,0.61088731624502,-1.04830777490268,-0.627516444530896,1.06493690318856,2
"Q4KMR3_HUMAN","MYO1E@Q4KMR3_HUMAN",5.68929916053589,5.66391384211598,5.70873904135958,5.02236781302845,0.50519164119123,0.428955094122704,0.563573000247137,-1.49771973556107,3
"MYO1F_HUMAN","MYO1F@MYO1F_HUMAN",2.56071495447448,3.23266075679027,3.26303440583379,2.56071495447448,-0.865602671552863,0.827340026569926,0.903865316535802,-0.865602671552863,3
"MYO1G_HUMAN","MYO1G@MYO1G_HUMAN",4.46597446450407,3.49825086752783,3.92599941855622,3.36457243229586,1.31395968780338,-0.635447335823089,0.226220223308748,-0.904732575289037,1
"MYO1H_HUMAN","MYO1H@MYO1H_HUMAN",4.14567745519564,2.48542682717024,4.16188768237689,3.88752527074159,0.59462826531063,-1.48135911589109,0.614897630975458,0.271833219604999,1
"MYO3A_HUMAN","MYO3A@MYO3A_HUMAN",2.88752527074159,3.49825086752783,3.78659636189081,4.01792190799726,-1.35064626148549,-0.100928316632929,0.489108420846287,0.962466157272128,4
"MYO3B_HUMAN","MYO3B@MYO3B_HUMAN",3.56071495447448,4.23266075679027,3.26303440583379,2.88752527074159,0.131358772162154,1.31247301611545,-0.39188988113043,-1.05194190714718,3
"MYO5A_HUMAN","MYO5A@MYO5A_HUMAN",4.37155886261196,3.49825086752783,3.78659636189081,4.14567745519564,1.09102768653838,-1.17195868586543,-0.424774498888419,0.50570549821547,2
"MYO5B_HUMAN","MYO5B@MYO5B_HUMAN",3.15380533607904,4.07895134139482,3.05311133645956,3.36457243229586,-0.55922124476612,1.43981953694662,-0.776799238462786,-0.103799053717712,4
"MYO5C_HUMAN","MYO5C@MYO5C_HUMAN",3.15380533607904,3.49825086752783,3.4594316186373,3.15380533607904,-0.86295364728853,0.966016760296284,0.759890534280773,-0.86295364728853,3
"MYO6_HUMAN","MYO6@MYO6_HUMAN",4.26303440583379,4.99548451887751,3.78659636189081,4.14567745519564,-0.0683130065538156,1.37514959122127,-1.0072445246759,-0.299592059991559,4
"MYO7A_HUMAN","MYO7A@MYO7A_HUMAN",3.56071495447448,2.90689059560852,2.78659636189081,3.73335434061383,0.667763290372764,-0.723453678231252,-0.979417496195408,1.03510788405389,2
"MYO7B_HUMAN","MYO7B@MYO7B_HUMAN",2.88752527074159,3.23266075679027,3.63226821549951,2.13750352374994,-0.133926867735793,0.410101445282619,1.03999254723814,-1.31616712478496,3
"MYO9A_HUMAN","MYO9A@MYO9A_HUMAN",4.26303440583379,4.60880924267552,3.92599941855622,3.56071495447448,0.385753312338897,1.15500193666354,-0.364051684116691,-1.17670356488575,3
"MYO9B_HUMAN","MYO9B@MYO9B_HUMAN",3.73335434061383,3.71149490665009,3.05311133645956,2.88752527074159,0.880407259281171,0.830675848695853,-0.667182865582212,-1.04390024239481,3
"MYOC_HUMAN","MYOC@MYOC_HUMAN",3.15380533607904,3.23266075679027,3.26303440583379,4.01792190799726,-0.652169684617086,-0.456666689252052,-0.38136255271185,1.49019892658099,1
"MYCD_HUMAN","MYOCD@MYCD_HUMAN",3.73335434061383,3.49825086752783,3.78659636189081,2.88752527074159,0.623435677170104,0.0529452820319692,0.752630118058462,-1.42901107726054,3
"MYCOS_HUMAN","MYOCOS@MYCOS_HUMAN",4.14567745519564,3.71149490665009,3.26303440583379,3.88752527074159,1.059825819258,-0.10884558772496,-1.3159483748382,0.364968143305167,2
"MYOD1_HUMAN","MYOD1@MYOD1_HUMAN",2.88752527074159,1.92599941855622,2.78659636189081,0.584962500721156,0.789561865012154,-0.112881154202075,0.694834729987877,-1.37151544079796,3
"MYOF_HUMAN","MYOF@MYOF_HUMAN",4.14567745519564,3.49825086752783,4.27052894238072,4.01792190799726,0.479195385207945,-1.4290267425825,0.84718208064524,0.102649276729317,1
"MYOG_HUMAN","MYOG@MYOG_HUMAN",2.56071495447448,2.90689059560852,3.92599941855622,1.58496250072116,-0.190361515074886,0.167924928717296,1.22268682592944,-1.20025023957185,3
"MYOM1_HUMAN","MYOM1@MYOM1_HUMAN",3.15380533607904,3.23266075679027,3.92599941855622,4.26303440583379,-0.908878666599471,-0.76263412642156,0.523225398047078,1.14828739497395,1
"MYOM2_HUMAN","MYOM2@MYOM2_HUMAN",3.88752527074159,3.49825086752783,3.26303440583379,2.88752527074159,1.20035997669721,0.272209271215313,-0.288619601836451,-1.18394964607607,3
"MYOM3_HUMAN","MYOM3@MYOM3_HUMAN",4.73335434061383,4.91169158187234,4.71149490665009,4.64961545906341,-0.161636269959776,1.42352689691201,-0.355935392921746,-0.90595523403047,3
"MYORG_HUMAN","MYORG@MYORG_HUMAN",4.26303440583379,4.99548451887751,4.71149490665009,4.64961545906341,-1.29955226056786,1.12944234308822,0.187659109922666,-0.0175491924430269,4
"MYOTI_HUMAN","MYOT@MYOTI_HUMAN",3.36457243229586,3.90689059560852,3.26303440583379,4.01792190799726,-0.720817338633331,0.708308902670987,-0.988392109171719,1.00090054513406,4
"MYOZ1_HUMAN","MYOZ1@MYOZ1_HUMAN",2.88752527074159,3.71149490665009,2.4594316186373,2.88752527074159,-0.188954419546171,1.38419182469543,-1.00628298560309,-0.188954419546171,4
"MYOZ2_HUMAN","MYOZ2@MYOZ2_HUMAN",3.73335434061383,3.49825086752783,3.4594316186373,3.56071495447448,1.40805270851758,-0.534472137621571,-0.855213275506534,-0.018367295389469,2
"MYOZ3_HUMAN","MYOZ3@MYOZ3_HUMAN",2.88752527074159,2.90689059560852,3.4594316186373,2.56071495447448,-0.177383668924619,-0.125427611217996,1.35700831356125,-1.05419703341863,3
"MYPN_HUMAN","MYPN@MYPN_HUMAN",3.56071495447448,1.92599941855622,2.03562390973072,3.36457243229586,0.975067751701284,-0.924792291980273,-0.797387134315114,0.747111674594103,2
"MYPOP_HUMAN","MYPOP@MYPOP_HUMAN",3.15380533607904,3.49825086752783,3.26303440583379,2.13750352374994,0.233962088645528,0.80689702224862,0.415648724451904,-1.45650783534605,3
"MYRF_HUMAN","MYRF@MYRF_HUMAN",3.73335434061383,2.90689059560852,3.4594316186373,4.26303440583379,0.252586219543405,-1.2105363408212,-0.232350375367687,1.19030049664548,2
"MRFL_HUMAN","MYRFL@MRFL_HUMAN",3.36457243229586,3.71149490665009,2.78659636189081,3.15380533607904,0.285183596486539,1.18090080185832,-1.20708960235605,-0.25899479598881,3
"MYRIP_HUMAN","MYRIP@MYRIP_HUMAN",4.14567745519564,3.49825086752783,3.63226821549951,3.56071495447448,1.47412618698423,-0.712583404100783,-0.259934369038553,-0.501608413844901,1
"MYSM1_HUMAN","MYSM1@MYSM1_HUMAN",4.46597446450407,4.60880924267552,3.63226821549951,3.36457243229586,0.731532245511935,0.964729345922462,-0.629606003525888,-1.06665558790851,3
"Q6P6D5_HUMAN","MYT1@Q6P6D5_HUMAN",3.88752527074159,2.48542682717024,1.48542682717024,3.56071495447448,0.945867045234357,-0.338273743340259,-1.25414437600691,0.646551074112812,2
"MYT1L_HUMAN","MYT1L@MYT1L_HUMAN",3.15380533607904,2.48542682717024,3.63226821549951,4.01792190799726,-0.25519201014486,-1.26714464617246,0.469220527986249,1.05311612833107,1
"MYZAP_HUMAN","MYZAP@MYZAP_HUMAN",3.36457243229586,2.90689059560852,3.4594316186373,4.01792190799726,-0.159225570775515,-1.16257046453467,0.0487277990385735,1.27306823627161,1
"MZB1_HUMAN","MZB1@MZB1_HUMAN",0.584962500721156,3.23266075679027,3.4594316186373,1.58496250072116,-1.18938341067804,0.74195517766338,0.907371049805407,-0.459942816790744,3
"MZF1_HUMAN","MZF1@MZF1_HUMAN",4.8073549220576,5.15785216914174,4.78135971352466,4.46597446450407,0.0149187586978834,1.25413052439557,-0.0769894332602016,-1.19205984983325,3
"MZT1_HUMAN","MZT1@MZT1_HUMAN",3.88752527074159,3.23266075679027,3.92599941855622,3.15380533607904,0.816248724457441,-0.767421362020003,0.909291416035138,-0.958118778472574,1
"N4BP1_HUMAN","N4BP1@N4BP1_HUMAN",3.88752527074159,3.71149490665009,3.92599941855622,4.26303440583379,-0.258141808007214,-1.0220037799801,-0.091188006761949,1.37133359474926,1
"N4BP2_HUMAN","N4BP2@N4BP2_HUMAN",3.36457243229586,1.92599941855622,3.63226821549951,3.73335434061383,0.23874624229158,-1.47403722260968,0.557468272189187,0.677822708128908,1
"N42L1_HUMAN","N4BP2L1@N42L1_HUMAN",3.56071495447448,2.90689059560852,4.04439411935845,2.88752527074159,0.377289137657966,-0.792736364926362,1.24283804281731,-0.827390815548911,1
"N42L2_HUMAN","N4BP2L2@N42L2_HUMAN",4.95419631038687,5.23266075679027,4.4594316186373,4.64961545906341,0.382738914119795,1.20119195853889,-1.07145631066986,-0.512474561988828,3
"N4BP3_HUMAN","N4BP3@N4BP3_HUMAN",3.15380533607904,2.48542682717024,2.78659636189081,3.15380533607904,0.800930893558102,-1.2667843120155,-0.335077475100703,0.800930893558102,2
"N6MT1_HUMAN","N6AMT1@N6MT1_HUMAN",3.73335434061383,2.48542682717024,3.4594316186373,3.56071495447448,0.755050451400102,-1.46921394149248,0.266819724588618,0.447343765503762,1
"NAA10_HUMAN","NAA10@NAA10_HUMAN",4.46597446450407,4.07895134139482,3.05311133645956,4.14567745519564,0.865651598735508,0.233579472679583,-1.44178521277778,0.342554141362685,2
"NAA11_HUMAN","NAA11@NAA11_HUMAN",2.88752527074159,2.48542682717024,3.26303440583379,3.56071495447448,-0.346919605286421,-1.20986889309227,0.458965982865364,1.09782251551333,1
"NAA15_HUMAN","NAA15@NAA15_HUMAN",3.36457243229586,3.23266075679027,3.92599941855622,3.56071495447448,-0.518308706279434,-0.955422836563023,1.34208513586044,0.131646406982019,1
"NAA16","NAA16",4.14567745519564,3.23266075679027,3.26303440583379,3.36457243229586,1.48722775463272,-0.620630579615008,-0.550507711775113,-0.316089463242597,2
"NAA20_HUMAN","NAA20@NAA20_HUMAN",3.73335434061383,4.37155886261196,3.92599941855622,3.36457243229586,-0.275603167685391,1.24704116415422,0.184014283891749,-1.15545228036058,3
"NAA25_HUMAN","NAA25@NAA25_HUMAN",4.14567745519564,3.71149490665009,3.63226821549951,3.88752527074159,1.32489652596454,-0.583458691159471,-0.931682427694134,0.190244592889066,2
"NAA30_HUMAN","NAA30@NAA30_HUMAN",3.15380533607904,4.71699089440494,3.63226821549951,4.56071495447448,-1.15251729496326,0.937165826941893,-0.512903016122373,0.728254484143738,4
"NAA35_HUMAN","NAA35@NAA35_HUMAN",4.8073549220576,3.23266075679027,3.63226821549951,3.88752527074159,1.37264236071978,-0.983457179319499,-0.385553808348881,-0.00363137305139908,2
"LSMD1_HUMAN","NAA38@LSMD1_HUMAN",4.26303440583379,3.49825086752783,4.4594316186373,3.73335434061383,0.612517563148896,-1.09391240566699,1.0507305645194,-0.569335722001305,1
"NAA40_HUMAN","NAA40@NAA40_HUMAN",3.36457243229586,3.49825086752783,3.4594316186373,3.15380533607904,-0.0288352871398135,0.838816284654729,0.586856555643063,-1.39683755315798,3
"NAA50_HUMAN","NAA50@NAA50_HUMAN",3.15380533607904,3.23266075679027,3.63226821549951,4.01792190799726,-0.891444916006767,-0.693629974851618,0.308816340401628,1.27625855045675,1
"NAA60_HUMAN","NAA60@NAA60_HUMAN",4.14567745519564,3.71149490665009,4.16188768237689,3.36457243229586,0.783231751836106,-0.351192344293269,0.825585532244261,-1.2576249397871,3
"NAA80_HUMAN","NAA80@NAA80_HUMAN",1.58496250072116,3.23266075679027,2.78659636189081,3.36457243229586,-1.42840685981558,0.605391331698687,0.0548020740455636,0.768213454071325,4
"NAAA_HUMAN","NAAA@NAAA_HUMAN",2.56071495447448,4.60880924267552,4.37155886261196,3.56071495447448,-1.31203847370986,0.900114383826065,0.643859528162129,-0.231935438278332,4
"NALD2_HUMAN","NAALAD2@NALD2_HUMAN",3.73335434061383,2.90689059560852,3.92599941855622,4.01792190799726,0.172271290838419,-1.45837183456772,0.552367058969276,0.733733484760024,1
"NALDL_HUMAN","NAALADL1@NALDL_HUMAN",4.26303440583379,2.90689059560852,2.4594316186373,3.36457243229586,1.31635052879084,-0.443204792718227,-1.02376919757727,0.15062346150466,2
"NADL2_HUMAN","NAALADL2@NADL2_HUMAN",4.46597446450407,3.49825086752783,4.16188768237689,3.15380533607904,1.07590723309644,-0.535840560709744,0.569449395599757,-1.10951606798645,1
"NAB1_HUMAN","NAB1@NAB1_HUMAN",4.26303440583379,5.36806987653208,5.04875931191986,4.46597446450407,-1.02405823571257,1.13789512754855,0.513178032583282,-0.627014924419258,4
"NAB2_HUMAN","NAB2@NAB2_HUMAN",3.56071495447448,3.49825086752783,4.37155886261196,3.73335434061383,-0.576174497131007,-0.732480526793788,1.45282805701604,-0.144173033091245,1
"SOSB2_HUMAN","NABP1@SOSB2_HUMAN",0.584962500721156,0.925999418556223,0.485426827170242,0.584962500721156,-0.312985391107086,1.45494873986531,-0.828977957651134,-0.312985391107086,4
"SOSB1_HUMAN","NABP2@SOSB1_HUMAN",3.56071495447448,4.37155886261196,3.4594316186373,3.56071495447448,-0.417395463677358,1.4905040573449,-0.655713129990182,-0.417395463677358,4
"NACA_HUMAN","NACA@NACA_HUMAN",5.14567745519564,5.36806987653208,5.70873904135958,5.60584986719498,-1.23623670229848,-0.353372725538704,0.999031874454481,0.590577553382704,4
"NACA2_HUMAN","NACA2@NACA2_HUMAN",4.26303440583379,4.07895134139482,4.4594316186373,4.8073549220576,-0.446594652936066,-1.03736283540511,0.183692683943734,1.30026480439745,1
"NACAD_HUMAN","NACAD@NACAD_HUMAN",3.73335434061383,2.90689059560852,3.4594316186373,3.15380533607904,1.16721156766856,-1.12968152086892,0.405930494295857,-0.443460541095496,1
"NACC1_HUMAN","NACC1@NACC1_HUMAN",3.88752527074159,4.60880924267552,3.92599941855622,3.56071495447448,-0.245808009126982,1.39224051063065,-0.158432546300986,-0.987999955202686,3
"NACC2_HUMAN","NACC2@NACC2_HUMAN",3.88752527074159,4.07895134139482,4.27052894238072,4.01792190799726,-1.10602514420062,0.095530606500799,1.29803749276069,-0.287542955060852,3
"NADK_HUMAN","NADK@NADK_HUMAN",4.01792190799726,4.07895134139482,3.78659636189081,3.73335434061383,0.669730467665983,1.02916361442714,-0.692662468569482,-1.00623161352364,3
"NAKD2_HUMAN","NADK2@NAKD2_HUMAN",3.56071495447448,3.49825086752783,4.04439411935845,4.01792190799726,-0.754752913997211,-0.969433101673278,0.907583621570418,0.816602394100072,1
"NADE_HUMAN","NADSYN1@NADE_HUMAN",3.36457243229586,3.23266075679027,3.26303440583379,3.56071495447448,0.062960182294973,-0.827504675529609,-0.622468487690373,1.38701298092501,2
"ULA1_HUMAN","NAE1@ULA1_HUMAN",3.73335434061383,3.49825086752783,3.26303440583379,3.36457243229586,1.32094670477418,0.16452286893935,-0.992456733757576,-0.493012839955955,3
"NAF1_HUMAN","NAF1@NAF1_HUMAN",4.37155886261196,3.23266075679027,2.78659636189081,3.73335434061383,1.23452824523042,-0.438255387829602,-1.09342305846183,0.297150201061013,2
"NAGAB_HUMAN","NAGA@NAGAB_HUMAN",3.15380533607904,1.92599941855622,3.05311133645956,4.01792190799726,0.135250468339597,-1.29513093601474,0.0179429830683499,1.1419374846068,2
"NAGK_HUMAN","NAGK@NAGK_HUMAN",4.26303440583379,4.49185309632967,4.4594316186373,3.56071495447448,0.159633460046895,0.686903782538142,0.612194487762197,-1.45873173034723,3
"ANAG_HUMAN","NAGLU@ANAG_HUMAN",3.73335434061383,4.23266075679027,3.92599941855622,4.14567745519564,-1.22819038787552,0.993153238504018,-0.371139682784032,0.606176832155533,4
"NAGPA_HUMAN","NAGPA@NAGPA_HUMAN",3.15380533607904,2.48542682717024,0.485426827170242,3.36457243229586,0.595399320662869,0.0861819269661257,-1.43755765145958,0.755976403830583,2
"NAGS_HUMAN","NAGS@NAGS_HUMAN",3.36457243229586,3.90689059560852,3.4594316186373,3.88752527074159,-1.02518197518043,0.891757387467215,-0.689881923461894,0.823306511175105,4
"NAIF1_HUMAN","NAIF1@NAIF1_HUMAN",2.13750352374994,3.49825086752783,3.26303440583379,3.73335434061383,-1.44361221026073,0.481257346774136,0.148527682815151,0.813827180671439,4
"BIRC1_HUMAN","NAIP@BIRC1_HUMAN",3.56071495447448,3.71149490665009,4.04439411935845,3.73335434061383,-0.993941614009051,-0.251199713576143,1.38866149033017,-0.14352016274497,3
"NALCN_HUMAN","NALCN@NALCN_HUMAN",2.56071495447448,3.90689059560852,4.27052894238072,4.01792190799726,-1.470221307959,0.283902250050655,0.757738331448956,0.42858072645939,4
"NAMPT_HUMAN","NAMPT@NAMPT_HUMAN",4.37155886261196,4.99548451887751,4.04439411935845,4.64961545906341,-0.355202383914196,1.18699058579965,-1.16387431768872,0.332086115803268,4
"NANGN_HUMAN","NANOGNB@NANGN_HUMAN",4.46597446450407,4.60880924267552,4.71149490665009,4.14567745519564,-0.0690572362834781,0.51066855312197,0.927440493194008,-1.3690518100325,3
"NANP8_HUMAN","NANOGP8@NANP8_HUMAN",3.36457243229586,1.92599941855622,3.05311133645956,3.36457243229586,0.640253604835892,-1.46496606563013,0.184458855958347,0.640253604835892,1
"Q5T9H5_HUMAN","NANOS1@Q5T9H5_HUMAN",3.56071495447448,2.48542682717024,3.26303440583379,2.56071495447448,1.12305377281392,-0.912550658837785,0.559521238005193,-0.770024351981333,1
"NANOS2","NANOS2",2.13750352374994,2.90689059560852,2.78659636189081,2.56071495447448,-1.35883753604591,0.911840530081939,0.556818346872354,-0.109821340908386,4
"NANOS3","NANOS3",4.14567745519564,3.49825086752783,3.63226821549951,4.14567745519564,0.854708368812413,-1.05205884021811,-0.657357897406716,0.854708368812413,2
"NANP_HUMAN","NANP@NANP_HUMAN",3.15380533607904,4.23266075679027,3.05311133645956,3.36457243229586,-0.553506075377416,1.45553995598306,-0.74101857838171,-0.161015302223937,4
"SIAS_HUMAN","NANS@SIAS_HUMAN",3.88752527074159,3.49825086752783,3.05311133645956,3.56071495447448,1.12909757950124,-0.004805466112527,-1.30143598133348,0.177143867944764,2
"NP1L1_HUMAN","NAP1L1@NP1L1_HUMAN",4.64961545906341,4.99548451887751,5.31831684133498,5.02236781302845,-1.2676722998897,-0.00351480817009567,1.17644300367701,0.094744104382791,3
"NP1L2_HUMAN","NAP1L2@NP1L2_HUMAN",3.56071495447448,1.92599941855622,3.26303440583379,4.73335434061383,0.164663403706048,-1.25251567372959,-0.0934039089387593,1.1812561789623,2
"NP1L3_HUMAN","NAP1L3@NP1L3_HUMAN",4.26303440583379,3.49825086752783,3.26303440583379,2.88752527074159,1.35199472660103,0.0349412945563648,-0.370131033273458,-1.01680498788394,3
"NP1L4_HUMAN","NAP1L4@NP1L4_HUMAN",3.56071495447448,4.71699089440494,4.04439411935845,4.01792190799726,-1.10087779448837,1.32700993409256,-0.0852735875352298,-0.140858552068956,4
"NP1L5_HUMAN","NAP1L5@NP1L5_HUMAN",2.13750352374994,3.49825086752783,3.26303440583379,3.56071495447448,-1.47179701186327,0.577313281700669,0.223107576227985,0.671376153934614,4
"SNAA_HUMAN","NAPA@SNAA_HUMAN",4.37155886261196,4.81762325751143,4.37155886261196,3.88752527074159,0.0249883441744652,1.19924658642947,0.0249883441744652,-1.24922327477841,3
"SNAB_HUMAN","NAPB@SNAB_HUMAN",4.14567745519564,4.23266075679027,3.78659636189081,3.56071495447448,0.6832276013071,0.96059148353147,-0.461775223907984,-1.18204386093059,3
"NAPEP_HUMAN","NAPEPLD@NAPEP_HUMAN",3.36457243229586,4.71699089440494,4.63226821549951,3.73335434061383,-1.11858158961831,0.905965688596749,0.779137289113368,-0.566521388091807,4
"SNAG_HUMAN","NAPG@SNAG_HUMAN",4.26303440583379,2.90689059560852,3.78659636189081,4.14567745519564,0.794532829456293,-1.41579454293506,0.0180045277853638,0.6032571856934,1
