"","Dim.1","Dim.2","Dim.3","Dim.4"
"NIF3L_HUMAN",0.00979937334271084,0.00828677785249725,0.00157007787534355,0.00086624843536083
"MK67I_HUMAN",4.42249146865245e-05,0.0188279646532073,0.000630168704185113,0.00171563083915176
"NIM1_HUMAN",0.000257866665947547,0.00301290520837919,0.00818964742418178,0.0120774902641998
"NIN_HUMAN",0.000211057544463375,0.0146112795041114,0.00044329109679241,0.00679152864916239
"NINJ1_HUMAN",0.00227765619615933,0.00894564063815642,0.00964061177603803,0.000722012419648318
"NINJ2_HUMAN",0.00637498575871174,0.000504053076570784,0.0125160157089271,0.00243866863361895
"NINL_HUMAN",0.0076544653283592,0.00362258762741708,0.00928699846056213,0.000638209940310931
"NIP7_HUMAN",0.00274972522125187,0.00438574816082495,0.0144463756691277,0.000257244402488126
"NIPA1_HUMAN",0.000625146743508857,0.000194886117053172,0.0203736811218591,0.00142678842518702
"NIPA2_HUMAN",0.00645493191043914,0.0121279965062647,0.00176283597558139,0.000309712335004963
"NIPA3_HUMAN",0.000292105027556429,0.00883090550033804,0.00131278913475837,0.0126847505424004
"NPAL2_HUMAN",2.51164895521395e-05,0.0163986285544823,0.00248610265214814,0.00259977838302791
"NPAL3_HUMAN",0.0100518314548799,0.000589801416275668,0.00166057858413047,0.00971742458714288
"NIPA4_HUMAN",0.00532806157754843,0.00990006632358769,0.00333344555794333,0.00268912503261192
"NIPBL_HUMAN",0.00277904592365524,0.00329788695428666,0.00571738201625514,0.0112567948597185
"NIPS1_HUMAN",0.00423327646940706,0.00739620200573906,0.00116219970333233,0.00952924342275159
"NIPS2_HUMAN",0.016693415419192,3.5569143679977e-05,0.000143081699857265,0.00356220470534323
"NPS3B_HUMAN",0.00704685727299763,0.00819154170512516,0.00128177856788653,0.0048307547334827
"NISCH_HUMAN",0.0017503733238098,0.0105946886790849,8.55688958805561e-07,0.0101516310417048
"NIT1_HUMAN",0.0102742893571362,2.18170672780978e-05,0.00228864523073403,0.00941691686610959
"NIT2_HUMAN",0.0134791113923371,0.000529614576552945,0.00556806904084327,0.00104259550512999
"NKAI1_HUMAN",0.0141702350645251,1.59311329207601e-06,0.00571583014581351,0.00062831006264499
"NKAI2_HUMAN",0.000194513872011555,0.00430166193453548,0.014818971802959,0.00321899212415755
"NKAI3_HUMAN",0.000309108106011896,0.00301208469299092,0.0109525054047727,0.00893431777610584
"NKAI4_HUMAN",0.00111520209796781,0.00441107362422419,0.00817450042670896,0.00931039630520242
"NKAP_HUMAN",0.0116899549362517,0.00465508555428498,0.00317007244124634,0.00103646658307173
"NKAP1_HUMAN",0.0019308627282003,0.00328845010793967,0.00456896062857532,0.0136350813595636
"NKAPL_HUMAN",0.0141739971155161,0.00277898252754025,0.00163322049977995,0.00182543605393409
"NKD1_HUMAN",0.000371065790602454,0.00112200055135533,0.0196729929871405,0.00141596318020709
"NKD2_HUMAN",0.00287200353380584,0.0167942504745628,4.54401552443105e-05,0.00119300601461714
"NKG7_HUMAN",0.0149628922297598,0.00216076766121859,0.00264285183364715,0.000434181572368685
"KBRS2_HUMAN",0.00946411562616488,0.000918930601352942,0.00311756461862569,0.00845076919425129
"NKPD1_HUMAN",0.00143112501097983,0.00810300153017072,0.00011404349528055,0.0134375024116663
"NKRF_HUMAN",0.000308329108790207,0.000832709767590611,0.0183264180717712,0.0033454129277396
"NKTR_HUMAN",0.00226616495428053,0.00504014636254956,0.0141900891121651,0.000374076248286983
"NKX11_HUMAN",0.00272443255151687,0.00115096649359211,0.00582905023556174,0.013789639520507
"NKX12_HUMAN",0.000338466922578988,0.00837217717049127,0.00342278925718119,0.0108270964007766
"A0A7P0P5T6_HUMAN",0.00172952585042198,0.000491432500918207,0.0152530055204714,0.00535933215564873
"NKX22_HUMAN",0.00278704728347522,0.00227621918840298,0.00822159033880243,0.00968747490701099
"NKX23_HUMAN",0.00333599487188362,0.00575457023913374,0.0123164379173837,0.000229374786189304
"NKX24_HUMAN",0.000472269419956885,0.0129270438905646,0.00202990340427799,0.00671849332623884
"NKX25_HUMAN",0.0134958377424741,0.000876618865256805,0.00541053283102222,0.000778510314476185
"NKX26_HUMAN",8.32022102001892e-05,0.0126938903565864,0.00335704608028458,0.00601947082898609
"NKX28_HUMAN",0.0118098992053549,0.000123759669785718,0.00307688782180139,0.00644724981967411
"NKX31_HUMAN",0.00504013670160637,0.00639485184295837,0.00603557772084146,0.00427155348843547
"NKX32_HUMAN",0.0107124130061934,7.85567654192653e-05,0.0101581348331416,1.84373825851737e-05
"NKX61_HUMAN",0.00344567553653627,0.00884139404216212,0.00465185085055948,0.00490898716764672
"NKX62_HUMAN",0.000499176943995569,0.00407744742830263,0.0139234961407653,0.00409641070257755
"NKX63_HUMAN",0.011354766131134,0.00192651981223132,0.00140165824096302,0.00672478276470885
"NLE1_HUMAN",0.000364016373500752,0.00853831672202378,0.00133085816177999,0.0129250323387902
"NLGN1_HUMAN",0.000243030677487252,0.000372978680823283,0.0187835986331274,0.00347373665157712
"NLGN2_HUMAN",0.0133417690468261,0.00385420391542104,0.00183163225259362,0.00137545589599555
"NLGN3_HUMAN",0.000751451001275271,0.00115473640358969,0.0142625074354297,0.00691744395100636
"NLGNX_HUMAN",0.0170458903240235,0.000246162501581535,0.00219455578104756,0.000570748849257077
"NLGNY_HUMAN",0.0192421840281183,2.6765304287579e-05,0.000272202883735814,0.000161626968137977
"NLK_HUMAN",0.00184428361287294,0.00138061270125037,0.0135023505555123,0.00609131016398229
"NEUL_HUMAN",0.00187564540976019,0.000286108882904988,0.00422974668008675,0.0177019588320928
"NLRC3_HUMAN",0.00196444993535011,0.00497647958287692,0.00915235952187784,0.00645079173456739
"NLRC4_HUMAN",0.0137852355820003,0.00255613043660466,0.00134464866565293,0.00291389355486346
"NLRC5_HUMAN",0.00492838845775294,0.00791635691935936,0.0057460510826323,0.00290383683218392
"NLRP1_HUMAN",0.000400846243321051,0.0152800686411576,0.00558296619774471,1.54678793889042e-05
"NAL10_HUMAN",0.00598987589417507,0.000137409358334817,0.00718356720789732,0.0093157940949406
"NAL11_HUMAN",0.00118831487360507,0.0052685173651189,0.0132527560945557,0.00252499221331512
"NAL12_HUMAN",0.00183508196514748,0.000732434453195865,0.0191724101267059,0.00056644667348438
"NAL13_HUMAN",9.90983789482243e-07,0.00843865554454436,0.0130033187844397,0.000504635871317683
"NAL14_HUMAN",0.00128577850672757,0.00136205009320446,0.0191296185599707,0.000559537864872385
"NALP2_HUMAN",0.00603131841742156,0.00144223776123068,0.0113530753977003,0.00304440282292614
"NLRP2B",0.000953836376674888,0.0102644228319439,0.000606189797136391,0.0108962467866526
"NLRP3_HUMAN",0.00249487547507719,0.00308366680895109,0.0156237156012368,0.000841249116976906
"K7ES09_HUMAN",0.000674634963423277,0.00190896918562468,0.0028278925786146,0.0188478395901668
"NALP5_HUMAN",0.0114476329682109,0.00307298176272652,0.00151363215868397,0.00509936541624444
"NLRP6_HUMAN",0.015449562515125,0.000153529049405031,0.00238587924378232,0.0025155658669774
"NALP7_HUMAN",0.00370570425527615,0.0010715863821818,0.0161333079249063,0.00114602179520826
"NALP8_HUMAN",7.74456046583028e-05,0.000518731282596586,0.020000883253518,0.00215401503194994
"NLRP9_HUMAN",0.000737456741620628,0.00191060497123185,0.00281601708676292,0.0187785679377475
"NLRX1_HUMAN",0.0168493151395209,1.01130189488381e-08,1.07058904030695e-05,0.00355270391167465
"NMB_HUMAN",0.00112895573082918,0.00608240108736928,0.00913578575699396,0.00620754616300105
"NMBR_HUMAN",0.0114702250068424,0.00305845882625073,0.00280385483722269,0.00365029421562413
"NMD3_HUMAN",0.00699557528593539,0.00530953657683138,0.00690003145777082,0.00210955022210379
"NDKA_HUMAN",0.0155020413770881,0.00328603789357324,0.000149493010234591,0.00116515818904003
"NDKB_HUMAN",0.00300902832381771,0.0148075713369169,0.00253232144661512,0.000640532512240837
"NDK3_HUMAN",0.0181292529811426,2.97775268643059e-07,0.000699770454146266,0.00114380005683016
"NDKM_HUMAN",0.0111473068479197,0.00131447278066527,0.00511297412938404,0.00359302911794954
"NDK5_HUMAN",8.82731440585727e-05,0.000203174847142094,0.0201836779653178,0.00231673655372457
"NDK6_HUMAN",0.00114586607424252,0.000249786620954377,0.0178535530946681,0.00350112309732483
"NDK7_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"TXND3_HUMAN",6.66692462880448e-05,0.000226351062542354,0.0217084954924896,0.000617495773223329
"TXND6_HUMAN",0.00397082332330679,0.0115024051600168,0.00390807481823042,0.00185774018135393
"NMI_HUMAN",0.0143495844703536,0.00492052354112274,0.000520501974809899,0.000259400875599225
"NMNA1_HUMAN",4.69727357666662e-05,0.000303998733536765,0.00198368234236997,0.0225272548518563
"NMNA2_HUMAN",0.0114258096863741,0.000432293692512705,0.00768643974905184,0.00143168098511087
"NMNA3_HUMAN",0.000189267718734127,0.00584633747624303,0.0148836623376365,0.00129214430714489
"NMRL1_HUMAN",0.00436954511077956,0.00216090734176915,0.00432628376169883,0.012138090973714
"NRK1_HUMAN",0.00913510064307755,0.00464516928987512,0.000132768387994392,0.00770780534177019
"NRK2_HUMAN",0.00259438026639334,0.000785649322539274,3.68396078251375e-06,0.0208874294860628
"NMS_HUMAN",1.01165506830571e-07,0.00471980101796249,0.016822543958812,0.000731862224340706
"NMT1_HUMAN",0.0120319604661295,0.00513522580223803,0.00271014607173203,0.000531891009372256
"NMT2_HUMAN",0.00109961346143309,1.8250324998717e-07,0.0029866945468331,0.0204263924178297
"NMU_HUMAN",0.00174243781796751,0.00109923335049521,0.0148977784030438,0.00500612427510421
"NMUR1_HUMAN",0.015943714873646,0.00152313856828354,0.00208373934130087,0.000568237356734828
"NMUR2_HUMAN",0.000658930646057505,0.0131939526166803,0.00735597603641117,0.000223058136102265
"NNAT_HUMAN",0.000591328085706438,3.58152260280239e-05,0.00635128839716677,0.0172860829604574
"NNMT_HUMAN",0.012076856991926,0.00494450848274375,0.000344535069017536,0.00334001850842903
"NNTM_HUMAN",0.00867308410044522,0.00915221600382968,0.00160252872724733,0.00123096081080899
"NOA1_HUMAN",0.000557857351021278,0.0191641545661688,0.0010834345963586,0.000147007271717029
"H3BUR4_HUMAN",0.0165494331255334,1.75141766358088e-05,0.0019378410963831,0.00176875220670758
"NOBOX_HUMAN",0.00487147256263223,0.000241410519859505,0.0156585546350382,0.00118103475618941
"NOC2L_HUMAN",0.0111889224424879,2.88550742995243e-05,0.00913321540927424,0.000609487740214564
"NOC3L_HUMAN",0.0151422477287434,7.4107416701474e-05,0.000746744097125784,0.00483161210949906
"NOC4L_HUMAN",0.00787419272711834,0.00404686788515429,0.00760286869131029,0.00172175273717722
"Q8WTX0_HUMAN",0.00860324973869107,0.000665022500129372,0.00313235796084088,0.00984383190700092
"NOD1_HUMAN",0.000701698375691678,1.95751851386045e-05,0.0118887436914743,0.0109941398860821
"NOD2_HUMAN",0.00565351606018466,0.00089565436932343,0.00664107012425975,0.00943768666707152
"NODAL_HUMAN",0.00695729741638046,0.000381864718504192,1.30280660675939e-06,0.0157837764555218
"NOGG_HUMAN",0.00876297303482525,0.00340200542557615,0.00578835089315415,0.00338133323606904
"NOL10_HUMAN",0.000385784371861591,0.0111459274042011,0.00894168652027514,0.00127443551235987
"NOL11_HUMAN",0.0142078087090106,7.85414288900787e-05,0.00614998028931317,3.66764905565525e-06
"NOL12_HUMAN",0.00818010182212357,0.00283739142379304,0.00952075618578781,0.000650167193355433
"H3BM67_HUMAN",0.000572545843889986,0.0146638614943295,0.00480862885957856,0.00140074965573981
"NOL4_HUMAN",0.00897425511675622,0.00531822315708305,4.65711239787759e-05,0.0071989414205353
"NOL4L_HUMAN",0.00942816592734015,0.00943872901707894,0.00130176318323331,0.00025285279495113
"NOL6_HUMAN",0.00713553130712445,5.0108515792969e-06,0.000220992423021726,0.0157646566182693
"NOL7_HUMAN",0.00207477183732653,0.0165844399451117,0.000245706655112661,0.00224469198685406
"NOL8_HUMAN",0.00455433998830652,0.00698888642902518,0.00857898495476062,0.00134447896903365
"NOL9_HUMAN",0.00375592228014568,0.00500105424112763,0.00527356175045588,0.00844654703406409
"NOLC1_HUMAN",0.00900258038179843,2.87427733177942e-06,0.00340165225148397,0.0098298215430897
"NOM1_HUMAN",0.00136901653632041,0.0150334691951176,0.0035178381604062,0.00137256780661428
"NOMO3_HUMAN",0.00610029726396096,0.00156638196178036,0.0107758904831201,0.00344949081366288
"NONO_HUMAN",0.000867758685515165,0.00344916615153991,0.0167818509779262,0.00119618214603379
"NOP10_HUMAN",0.015207811662312,0.0033865211239091,0.00120362170278467,0.000246696960661469
"NOP14_HUMAN",0.0136222853207953,0.00318884352685086,0.00325331848448561,0.000233591180902661
"NOP2_HUMAN",0.0139205889481165,0.0002242003630049,0.00318618758379045,0.00349868873237163
"NOP53_HUMAN",0.0178209451545738,0.00084472695878859,0.00110678930246609,6.78872761986862e-05
"NOP56_HUMAN",0.0138224480212426,0.00211774043787703,0.000118045151268087,0.00476122006547811
"NOP58_HUMAN",0.000148603377717197,2.68200444405524e-05,0.0115489460530393,0.0120730468110662
"NOS1_HUMAN",0.000318057134669216,0.00726188441951634,0.013686844697435,0.000754703846259025
"CAPON_HUMAN",0.000392786599051005,0.00273081952435377,0.00837007972377833,0.0120434319351411
"NOS2_HUMAN",0.00327566076197628,9.67558987007293e-06,0.00433260251676374,0.0161257768851711
"NOS3_HUMAN",0.00408062194047701,0.0044075663445814,0.0131064849348199,1.78025080385911e-05
"NOSIP_HUMAN",0.0189750853936005,0.000238503263639945,0.000304219096960124,0.000213186328446129
"NOSTN_HUMAN",0.0125886820218127,0.00117414220473575,0.0029318411351146,0.00434471046413207
"NOTC1_HUMAN",0.00073011364823875,0.0177610616956075,0.00135614118778401,0.00131320011627541
"NOTC2_HUMAN",0.0168794166880136,7.30414091853111e-05,1.09686291155981e-08,0.00343802260892367
"NT2NA_HUMAN",0.00047675083059947,0.0181952893757929,0.000887478404166328,0.00163690254296466
"NOTC3_HUMAN",0.00522838063819815,0.0147331916709289,3.35305071247495e-05,0.000669377966430033
"NOTC4_HUMAN",1.92831281137613e-05,0.000574240509902151,0.0171113433481156,0.00538130769570196
"NOTO_HUMAN",0.00147397601739877,0.00276678826892736,0.0167140349587793,0.00131695874879523
"NOTUM_HUMAN",0.000244887180179115,1.01318804857644e-06,0.00405335327123933,0.0203325727389356
"NOVA1_HUMAN",0.000316922287430645,0.012455466390499,0.00445998439134794,0.00477825306612635
"NOVA2_HUMAN",2.49958286181247e-05,0.0111205237349265,0.0103189097919611,0.000233000578107142
"NOX1_HUMAN",0.00456243016380257,0.0062872218713328,1.67240092742977e-05,0.0117200592025298
"NOX3_HUMAN",0.0126897014943329,0.00375325174953739,0.000129226053720087,0.00422989273328274
"NOX4_HUMAN",0.00818127844699612,0.00276612172270803,0.0101678599881436,1.3520254960336e-05
"NOX5_HUMAN",0.00333194053320241,0.0123013682387972,0.000105723886352626,0.00595061758539473
"NOXA1_HUMAN",0.00204943594390592,0.0135855457531498,0.00294393646546473,0.00288468278723202
"NOXO1_HUMAN",1.01280288505588e-05,0.00954016332321499,0.00867436932913982,0.0039889613531662
"NXRD1_HUMAN",7.20902395314495e-05,2.42229901537537e-05,0.000502335666253949,0.0244827834697974
"NPAP1_HUMAN",0.000395920930528843,0.00736092378710225,0.00136359875652622,0.0142665318092049
"NPAS1_HUMAN",0.000626691857117191,0.00636952330212758,0.00235994131790508,0.0140552813149259
"NPAS2_HUMAN",0.00693300156962477,0.0134002475410075,4.02896257369892e-06,0.000123397428163426
"NPAS3_HUMAN",0.010326457610232,0.00924227093194365,0.000607572336580497,0.000111559367973571
"NPAS4_HUMAN",6.93919522567323e-11,0.00331427596717308,0.0177613602771854,0.00137973140591761
"NPAT_HUMAN",0.00281136256972001,0.0004853782086521,0.0185554031134388,0.000300152756705341
"NPB_HUMAN",0.00463055055961602,0.00227575074016619,0.0100056816731591,0.00533691930303988
"NPBW1_HUMAN",0.00688543070597676,0.0130824908548958,4.32344856675449e-05,0.000523624665683448
"NPBW2_HUMAN",0.000395283832943613,0.000318299154686858,7.48915045929811e-05,0.0241903567669307
"NPC1_HUMAN",0.00190439081508759,0.0177606904801921,0.00116992243200845,1.58103181133607e-05
"NPCL1_HUMAN",0.01362652302374,0.0049844266638871,0.000523331066975829,0.00110614526725291
"NPC2_HUMAN",0.015057520477968,0.00462031756418228,8.37079211780357e-05,0.000200354337467256
"NPDC1_HUMAN",0.0180447198239537,7.50845617252761e-05,0.00120162048952318,0.000602859974079225
"PEPL1_HUMAN",0.000485172207558697,0.000188636500181064,6.28665549811295e-05,0.0242447825403297
"PSA_HUMAN",0.0100080257716803,0.00821480703746897,0.00217602031349009,1.03426012879231e-05
"NPFF_HUMAN",0.00863153610539406,0.00248585636390426,0.00910501633709156,0.000958332659752726
"NPFF1_HUMAN",0.00178325510375349,0.0154196813603535,0.000546712608118802,0.00368665505827489
"NPFF2_HUMAN",0.00191775687410639,0.0100114166730113,0.00837462753550504,0.00130960921780882
"NPHP1_HUMAN",0.0135998576969736,0.00472664974856513,0.00179672771599233,3.21121924591852e-05
"NPHP3_HUMAN",0.00485124664324722,0.00580012357409172,0.000463923354812733,0.0114385378771324
"NPHP4_HUMAN",0.00239527039470544,0.00373531138740102,0.0107154660217705,0.00565258119098334
"NPHN_HUMAN",2.01058544549834e-06,0.000650641046877443,0.00211226445911641,0.022023882422982
"PODO_HUMAN",0.00211742862197139,0.00461429168718129,0.00402727977180524,0.0124017037455664
"NPIA1_HUMAN",6.93862413914419e-06,0.0110629220925658,0.00961296018192918,0.00111215832388985
"NPIB3_HUMAN",0.0184054301207729,0.000443113020484751,0.000644341362690719,0.000317886482805429
"NPIB6_HUMAN",8.83836305182719e-05,0.0154644993728614,0.00302546592379362,0.00304341890002463
"NPL_HUMAN",0.010805326138753,0.00574503924350693,0.00116287499621348,0.00309347363269541
"NPL4_HUMAN",0.0109340506667781,0.00279957586527762,0.00104044152668382,0.00661446438402531
"NPM_HUMAN",0.000717537326223571,0.00384240804177727,0.00328001765384857,0.0159590763401583
"NPM2_HUMAN",0.00064568848525813,0.0145339442240719,0.00266935340463391,0.00384720655778542
"NPM3_HUMAN",0.0177935634732943,0.000197155738561629,0.0018125201160262,9.70279477363209e-05
"NPNT_HUMAN",0.000577941042257971,0.00587877954805586,0.00041591398819054,0.0168752763750462
"ANF_HUMAN",0.0119015942881428,0.000922364194636745,0.00147214516811848,0.00715536465628454
"ANFB_HUMAN",0.00640646484530981,0.012671328590763,0.000108992091460336,0.00155984354752616
"ANFC_HUMAN",0.00547278194302434,0.0108278552241667,0.00456707320051911,1.09729207154494e-05
"ANPRA_HUMAN",0.00306142754233318,0.00435894436706456,0.0093373056151665,0.00558267469364646
"ANPRB_HUMAN",0.00182881466011852,0.00696701712450575,0.00448991105393891,0.00942092796969634
"ANPRC_HUMAN",0.00253558960284279,0.0128028058355054,0.000377870339257415,0.00606395635130533
"NPRL2_HUMAN",0.00243464048757582,0.0114397581360765,0.00299446792792383,0.00492047187625623
"NPS_HUMAN",0.00622372047229676,0.00696199184182587,0.00784643619149833,5.31101965404162e-05
"NPSR1_HUMAN",0.00635151524755511,0.0116488356242081,1.05005637751225e-05,0.00297223615421929
"NPTN_HUMAN",0.00135536563277843,0.0174099320603529,0.0013649576612687,0.000925001081727252
"NPTX1_HUMAN",0.000181835055397208,0.00642828411173789,5.73756375968871e-07,0.0171836296976128
"NPTX2_HUMAN",0.00498610823577964,0.0105788198911209,0.00518016481722722,0.000251834179808442
"NPTXR_HUMAN",0.00735719795321706,0.00935883463382626,3.80584568803172e-06,0.00445017759923075
"NPVF_HUMAN",0.00175846735312428,0.00787191788855301,0.00396949207501557,0.00900047849655324
"NPW_HUMAN",0.00442229104307322,0.00536632096555276,0.00925746679643065,0.00271312448243853
"NPY_HUMAN",0.00224827522737358,0.0112683502672183,0.00722474112579666,0.000652421444657803
"NPY1R_HUMAN",0.0166163102131479,0.000946702309047436,0.000654976106690568,0.00199266761331188
"NPY2R_HUMAN",0.0111346567202046,0.00255276252568077,0.00550386539328392,0.00168143454602627
"NPY4R_HUMAN",0.000400626407465711,0.0138256482974934,0.00707504213379369,0.00010595172196569
"NPY5R_HUMAN",0.0011566296635178,0.000861083053683067,0.000300905966007616,0.0223084292182417
"NQO1_HUMAN",0.0100300896619128,0.0072658204643845,0.00101248127400196,0.00242214091684567
"NQO2_HUMAN",1.15591689890835e-05,0.00386060071962725,0.0179531141750703,0.000492877239343861
"NR0B1_HUMAN",0.00554190610501653,0.00249154068483783,0.0109986647778403,0.00280216911376286
"NR0B2_HUMAN",0.00788521600717926,0.0075230349705345,0.000330802227254648,0.00562127702451902
"NR1D1_HUMAN",0.00661325259818267,0.000202693484240998,0.0145492981900076,0.000230843856059106
"NR1D2_HUMAN",0.0107925541634133,0.00479666763064872,0.00336836381663188,0.00179529785251601
"NR1H2_HUMAN",0.00333732949332835,0.0129745443998509,0.00361228213778753,0.00122533204815233
"NR1H3_HUMAN",0.00500291028484002,0.00501406654062719,0.00937485773499436,0.00226251901100349
"NR1H4_HUMAN",0.00806738293036082,0.0118964441924646,0.000166860391556876,0.000300016745869494
"NR1I2_HUMAN",0.00333779055834029,0.00276872034802873,0.0124887772025057,0.00363330176143652
"NR1I3_HUMAN",0.00383617097135193,3.63252832628427e-05,0.000258313204516111,0.0199148493531105
"NR2C1_HUMAN",0.000545372987241022,0.00827839008158343,0.0119351976321361,0.0011900566474397
"NR2C2_HUMAN",0.0135924731291977,0.00300035088172575,0.000657232214844915,0.00339161195090413
"NR2CA_HUMAN",0.00894466645453963,0.00740762398798261,0.00428054654164091,1.28448141401184e-06
"NR2E1_HUMAN",0.00863153610539406,0.00248585636390426,0.00910501633709156,0.000958332659752726
"NR2E3_HUMAN",0.000784749456762048,0.00637524899438094,0.00091556735118057,0.0154551366314785
"COT1_HUMAN",0.0051294013027956,0.00522308404684017,0.0073774724112701,0.00407403742712402
"COT2_HUMAN",0.0060975945418229,0.0137215190816096,0.000478715065241091,0.00027824471408392
"NR2F6_HUMAN",0.0122016527288786,0.00477002447222202,5.28249604919656e-06,0.00376831875923149
"GCR_HUMAN",0.0164487061077658,0.00114295592508077,0.00229835047010276,0.000139911094179672
"MCR_HUMAN",0.0132104654291185,0.000400509629543592,0.00626431938107263,0.000766775969430577
"NR4A1_HUMAN",0.00134739590106228,0.0154655407881292,0.00351289948848478,0.000885095967899992
"NR4A2_HUMAN",0.00135902350283403,0.0158979876119514,1.009659577303e-05,0.004251994176504
"A0A024R168_HUMAN",0.0058831964623049,0.014535816627052,8.17941769823896e-05,1.40369588773964e-05
"F1D8R8_HUMAN",0.00249487547507719,0.00308366680895109,0.0156237156012368,0.000841249116976906
"NR5A2_HUMAN",0.00629524167387777,0.00151167850526439,0.000279088249147153,0.014961418685915
"NR6A1_HUMAN",0.000206536531392839,1.20196270517524e-05,0.0198824374572136,0.00273114688324229
"NRAP_HUMAN",0.0171069647856544,0.000426444070803978,0.00236258986922567,8.79690152053181e-05
"NRARP_HUMAN",0.00209192466144002,0.000691537401153334,0.000843946418560261,0.0207087014913594
"RASN_HUMAN",0.000109414840352972,0.0192602786879631,0.000596625596345407,0.001148454764781
"NRBF2_HUMAN",0.0124958809195123,0.000501106605993986,0.00682633273384119,0.000935370909545172
"NRBP_HUMAN",0.00195212145509411,0.0017674883675954,0.0140337986776458,0.00489468761973385
"NRBP2_HUMAN",0.0189887563487434,0.000174003742548827,0.000484309452708496,7.27267734832484e-05
"NRCAM_HUMAN",0.000625995788772979,0.000831704936156862,0.0167502288048467,0.00469564650271035
"NRDC_HUMAN",4.6507966772413e-05,0.0203004672149996,2.99544743622823e-05,0.00060696739381813
"NRDE2_HUMAN",0.00298691394029944,0.0117062997287027,0.000305744503088125,0.00688716242899857
"NREP_HUMAN",0.000218486686429953,0.00997260900277387,0.0115231417229004,2.65181755772066e-05
"NRF1_HUMAN",0.000902702889290093,0.0176761808701619,0.00042467994542196,0.00223211172390307
"NRG1_HUMAN",0.00389202323494628,0.00179643350468027,0.0071252971622536,0.0100707043418491
"NRG2_HUMAN",0.00224827522737358,0.0112683502672183,0.00722474112579666,0.000652421444657803
"NRG3_HUMAN",0.000361125973411957,0.00249744558330676,0.00489552452145895,0.0162367299112317
"NRG4_HUMAN",0.0001860934945006,0.0137178443782329,0.00343942977627572,0.00456180803845968
"NEUG_HUMAN",0.00806044648936837,0.00110339014899501,0.00693531094143981,0.00577399946306883
"NRIP1_HUMAN",0.00196746616669454,0.0184523880566763,0.000362890834593603,6.09362342869046e-07
"NRIP2_HUMAN",0.00648577841095118,9.41030984798377e-05,0.0047878371346833,0.0114016825547159
"NRIP3_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"NRK_HUMAN",0.0102085117570062,0.00264510924771799,0.000610875514957907,0.0082093325112484
"NRL_HUMAN",0.0139274131295494,0.000761261722014352,0.00170180432696057,0.0044966788783092
"NRM_HUMAN",0.00763727498733449,0.000149631517834762,0.0135308724688577,0.000116840709981411
"NRN1_HUMAN",0.00236263951115397,0.013550267035837,0.000252721500236427,0.00552434225767708
"NRN1L_HUMAN",0.00236257049387994,9.49897586328417e-05,0.0091534399562664,0.0118219254110084
"NRP1_HUMAN",2.60263822648478e-05,0.000902773066657449,0.00021213908194857,0.0238064379338255
"NRP2_HUMAN",0.0131717581819155,0.00666965962464424,3.2386364740951e-06,0.000237743886019699
"LRC33_HUMAN",0.00832922604513106,4.36897483347928e-06,0.000204282307397768,0.0142538287229653
"NRSN1_HUMAN",0.000821044011230878,0.00191464024492325,0.00871420196890156,0.0120945870609342
"NRSN2_HUMAN",0.00687207132481607,0.00900420607078068,0.00370393870300147,0.00137661597134288
"NRTN_HUMAN",0.00882259868703736,0.00279927499953375,0.00823386639532653,0.00130637024439201
"NRX1B_HUMAN",0.0056468448884686,7.16574547089239e-05,0.014256260135384,0.00195412583521114
"NRX2A_HUMAN",0.00702596841138516,0.00655162557920239,0.00246782126301168,0.00551226908795556
"NRX3B_HUMAN",0.00397861440504608,0.000110301982735079,0.000395922981865544,0.0194897691708026
"NSA2_HUMAN",0.00737940627215108,0.0115662429287039,0.000513345558411471,0.0011938077509605
"NSD1_HUMAN",0.00982077509262471,0.000398775859325122,0.00372621424895437,0.00794222142879144
"NSD2_HUMAN",0.00237934676792713,0.00205491845745746,0.00906053974737824,0.00954201713515115
"NSD3_HUMAN",0.00231610857537797,0.00354641209874275,0.0139181426878038,0.00241316787825965
"NSDHL_HUMAN",0.000615328704917268,0.0140606566916698,0.00480676284092348,0.00207490832646653
"NSF_HUMAN",0.0181308697535533,0.00157231246525051,3.47679588352104e-06,2.31234966329444e-05
"NSF1C_HUMAN",0.0026468085899006,0.00223808502867964,0.00183866832459353,0.0170252822230035
"NSG1_HUMAN",2.32543070580122e-06,0.0121540877085025,0.00189489368363142,0.00840284772394494
"NSG2_HUMAN",0.00271187150795938,0.00124080783753366,0.0156264340398808,0.00278088282228597
"NSL1_HUMAN",0.00110736215034313,0.0050246290455256,0.00123825121051305,0.0163096630073013
"FAN_HUMAN",0.013897518195399,0.00129122562393259,0.000284384350302295,0.00547568028340878
"NSE1_HUMAN",0.01685681356798,0.000517675342616704,0.00133496207299309,0.00144371883728231
"NSE2_HUMAN",0.0175326977073059,0.00165818077980059,2.57941427951394e-05,0.000661584934307635
"NSE3_HUMAN",0.00412919275783808,0.00646416628837509,0.00276912748742372,0.00899537333481793
"NSE4A_HUMAN",6.74014506985216e-05,0.00633648822162321,0.0155255149128666,0.000142510310743836
"NSMF_HUMAN",0.00703289272900844,0.000158879743261435,0.0101926705780583,0.00460000737589958
