"","IDs","Slide_18.B.02912_Glo_ROI_1","Slide_18.B.02912_Glo_ROI_2","Slide_18.B.02912_Glo_ROI_3","Slide_18.B.02912_Glo_ROI_4","Slide_18.B.02912_Glo_ROI_5","Z_scores_Slide_18.B.02912_Glo_ROI_1","Z_scores_Slide_18.B.02912_Glo_ROI_2","Z_scores_Slide_18.B.02912_Glo_ROI_3","Z_scores_Slide_18.B.02912_Glo_ROI_4","Z_scores_Slide_18.B.02912_Glo_ROI_5","hclust_clusters"
"O51E1_HUMAN","OR51E1@O51E1_HUMAN",3.59693514238723,2.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,1.68099483505705,0.108335941465762,-0.383196002652803,-0.586720898578185,-0.819413875291824,1
"O51E2_HUMAN","OR51E2@O51E2_HUMAN",3.36457243229586,2.78659636189081,1.76553474636298,2.56071495447448,1.37851162325373,1.24477097940723,0.520533328303476,-0.758916295871865,0.237490779810827,-1.24387879164967,1
"O51F1_HUMAN","OR51F1@O51F1_HUMAN",3.36457243229586,2.20163386116965,2.78659636189081,1.58496250072116,2.94485844580754,1.13610122184186,-0.540467229028225,0.302853044287164,-1.42950107239094,0.531014035290146,2
"O51F2_HUMAN","OR51F2@O51F2_HUMAN",3.10433665981474,3.78659636189081,1.76553474636298,2.56071495447448,2.94485844580754,0.365912108750599,1.28397385698957,-1.43560543870109,-0.365595690503361,0.151315163464283,3
"O51G1_HUMAN","OR51G1@O51G1_HUMAN",0.765534746362977,1.20163386116965,1.76553474636298,4.37155886261196,2.94485844580754,-0.990006805035941,-0.691077036885689,-0.304543895342188,1.48178897811393,0.503838759149883,5
"O51G2_HUMAN","OR51G2@O51G2_HUMAN",3.10433665981474,3.20163386116965,2.78659636189081,3.88752527074159,2.37851162325373,0.058454796616473,0.232832549252636,-0.511004944284088,1.46209917653536,-1.24238157812038,1
"O51H1_HUMAN","OR51H1@O51H1_HUMAN",3.95419631038688,2.20163386116965,3.78659636189081,4.37155886261196,1.37851162325373,0.635930332643214,-0.730395336112469,0.505266736709963,0.961312842428941,-1.37211457566965,1
"O51I1_HUMAN","OR51I1@O51I1_HUMAN",3.36457243229586,3.20163386116965,4.10433665981474,3.15380533607904,1.37851162325373,0.3224811541941,0.16030663092943,1.05877649603312,0.112702382276636,-1.65426666343329,1
"O51I2_HUMAN","OR51I2@O51I2_HUMAN",3.10433665981474,2.78659636189081,2.78659636189081,2.56071495447448,2.37851162325373,1.39461888540958,0.231512526024818,0.231512526024818,-0.595339161184248,-1.26230477627497,1
"O51J1_HUMAN","OR51J1@O51J1_HUMAN",3.59693514238723,1.20163386116965,1.76553474636298,1.58496250072116,2.94485844580754,1.36654227408424,-1.00858378445057,-0.449432542243285,-0.628483858015148,0.719957910624767,2
"O51L1_HUMAN","OR51L1@O51L1_HUMAN",1.76553474636298,1.20163386116965,4.10433665981474,2.56071495447448,3.68929916053589,-0.728864378700118,-1.18616454018345,1.16780668669878,-0.0840063067836868,0.831228538968471,2
"O51M1_HUMAN","OR51M1@O51M1_HUMAN",2.78659636189081,2.78659636189081,3.36457243229586,1.58496250072116,3.36457243229586,0.0125746132388171,0.0125746132388171,0.808059709841048,-1.64126864615973,0.808059709841048,4
"O51S1_HUMAN","OR51S1@O51S1_HUMAN",0.765534746362977,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,-1.49161412131315,-0.357762372239664,1.10837223632055,0.638886861084536,0.102117396147721,5
"O51T1_HUMAN","OR51T1@O51T1_HUMAN",3.36457243229586,2.78659636189081,2.78659636189081,3.15380533607904,3.36457243229586,0.939011135824816,-1.04649529317381,-1.04649529317381,0.214968314697988,0.939011135824816,3
"O51V1_HUMAN","OR51V1@O51V1_HUMAN",2.78659636189081,2.78659636189081,1.76553474636298,1.58496250072116,3.36457243229586,0.435742042945207,0.435742042945207,-0.916827497551609,-1.15602610770402,1.20136951936522,4
"O52A1_HUMAN","OR52A1@O52A1_HUMAN",2.37851162325373,2.78659636189081,2.78659636189081,2.56071495447448,2.37851162325373,-0.977474487474501,1.02023827749349,1.02023827749349,-0.085527580037981,-0.977474487474501,1
"O52A5_HUMAN","OR52A5@O52A5_HUMAN",3.10433665981474,2.20163386116965,1.76553474636298,3.15380533607904,2.37851162325373,0.974738181111383,-0.533042453752215,-1.26145694540284,1.05736550010895,-0.237604282065278,2
"O52B2_HUMAN","OR52B2@O52B2_HUMAN",1.76553474636298,3.78659636189081,2.78659636189081,3.88752527074159,2.94485844580754,-1.47157509548653,0.872693261386025,-0.28722602997131,0.989762649817691,-0.10365478574588,5
"O52B4_HUMAN","OR52B4@O52B4_HUMAN",3.36457243229586,3.78659636189081,2.78659636189081,3.15380533607904,2.94485844580754,0.403084587851631,1.48462168876361,-1.07811711600041,-0.137056428390648,-0.672532732224182,3
"O52B6_HUMAN","OR52B6@O52B6_HUMAN",2.78659636189081,2.78659636189081,3.78659636189081,2.56071495447448,2.37851162325373,-0.134174268165741,-0.134174268165741,1.69863800751679,-0.548172484526835,-0.882116986658475,2
"O52D1_HUMAN","OR52D1@O52D1_HUMAN",2.37851162325373,1.20163386116965,3.78659636189081,4.14567745519564,2.94485844580754,-0.437606756616683,-1.44163396911423,0.763669570153707,1.07001165663597,0.0455594989412316,2
"O52E1_HUMAN","OR52E1@O52E1_HUMAN",1.76553474636298,2.20163386116965,3.36457243229586,3.88752527074159,2.94485844580754,-1.24381093203037,-0.73558473080729,0.619693994124963,1.2291387865546,0.130562882158097,2
"O52E2_HUMAN","OR52E2@O52E2_HUMAN",2.37851162325373,2.78659636189081,3.78659636189081,2.56071495447448,3.36457243229586,-1.01865331872168,-0.322211503280346,1.38439927997833,-0.707703148914698,0.66416869093839,2
"O52E4_HUMAN","OR52E4@O52E4_HUMAN",2.78659636189081,3.20163386116965,2.78659636189081,3.56071495447448,3.68929916053589,-0.992184480085154,-0.00790736821481691,-0.992184480085154,0.843667012556651,1.14860931582847,5
"O52E5_HUMAN","OR52E5@O52E5_HUMAN",3.10433665981474,3.20163386116965,2.78659636189081,4.56071495447448,2.94485844580754,-0.302571930119401,-0.165829810162622,-0.749126212552745,1.74423160274246,-0.526703649907695,3
"O52E6_HUMAN","OR52E6@O52E6_HUMAN",2.78659636189081,3.52356195605701,2.78659636189081,1.58496250072116,3.95419631038688,-0.15593033448324,0.661469809987142,-0.15593033448324,-1.48871398068838,1.13910483966772,4
"O52E8_HUMAN","OR52E8@O52E8_HUMAN",2.78659636189081,2.78659636189081,3.36457243229586,3.88752527074159,1.37851162325373,-0.0577872340962715,-0.0577872340962715,0.558851286093918,1.1167859151218,-1.56006273302318,1
"O52H1_HUMAN","OR52H1@O52H1_HUMAN",3.59693514238723,1.20163386116965,3.36457243229586,2.56071495447448,1.37851162325373,1.06661570625925,-1.1050370691336,0.855948627247274,0.127147062108163,-0.944674326481076,2
"O52I1_HUMAN","OR52I1@O52I1_HUMAN",2.37851162325373,2.20163386116965,2.78659636189081,1.58496250072116,2.37851162325373,0.257294545483046,-0.147349528652688,1.19087188889283,-1.55811145120623,0.257294545483046,2
"O52I2_HUMAN","OR52I2@O52I2_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,3.56071495447448,3.36457243229586,-0.536699357693132,0.0210625358419648,-1.37450364483624,1.07911203179281,0.811028434894592,5
"O52J3_HUMAN","OR52J3@O52J3_HUMAN",3.78659636189081,2.78659636189081,3.78659636189081,1.58496250072116,3.95419631038688,0.604228523213051,-0.391522580110324,0.604228523213051,-1.58805082316073,0.771116356844952,2
"O52K1_HUMAN","OR52K1@O52K1_HUMAN",2.37851162325373,3.52356195605701,3.78659636189081,1.58496250072116,1.37851162325373,-0.138562928747807,0.905831901784634,1.14574430199541,-0.862355217701237,-1.050658057331,1
"O52K2_HUMAN","OR52K2@O52K2_HUMAN",2.78659636189081,3.20163386116965,2.78659636189081,4.14567745519564,2.94485844580754,-0.678554444627459,0.0501465386921348,-0.678554444627459,1.70764856310828,-0.400686212545498,3
"O52L1_HUMAN","OR52L1@O52L1_HUMAN",3.10433665981474,3.52356195605701,1.76553474636298,2.56071495447448,2.37851162325373,0.646894050149311,1.26633547520879,-1.33130090271834,-0.156353766400926,-0.425574856238834,3
"O52M1_HUMAN","OR52M1@O52M1_HUMAN",3.78659636189081,2.20163386116965,3.78659636189081,2.56071495447448,4.17791779219584,0.559025160513542,-1.27198472778341,0.559025160513542,-0.857160381944015,1.01109478870034,2
"O52N1_HUMAN","OR52N1@O52N1_HUMAN",2.78659636189081,3.20163386116965,3.78659636189081,4.37155886261196,1.37851162325373,-0.280314507084633,0.0850976315375639,0.600117114773937,1.11513659801031,-1.52003683723718,1
"O52N2_HUMAN","OR52N2@O52N2_HUMAN",3.95419631038688,2.78659636189081,1.76553474636298,1.58496250072116,3.36457243229586,1.24173845561071,0.093815739636382,-0.910038212552956,-1.0875673250831,0.662051342388955,4
"O52N4_HUMAN","OR52N4@O52N4_HUMAN",2.78659636189081,1.20163386116965,2.78659636189081,3.15380533607904,2.94485844580754,0.270892443635695,-1.75533612047188,0.270892443635695,0.740335293014332,0.473215940186159,2
"O52N5_HUMAN","OR52N5@O52N5_HUMAN",2.37851162325373,3.20163386116965,3.36457243229586,3.15380533607904,2.37851162325373,-1.08072885407055,0.640261573828343,0.980934815695447,0.540261318617308,-1.08072885407055,5
"O52R1_HUMAN","OR52R1@O52R1_HUMAN",3.10433665981474,2.78659636189081,2.78659636189081,2.56071495447448,3.95419631038688,0.120321541700281,-0.460268525154484,-0.460268525154484,-0.873009692359194,1.67322520096788,4
"O52W1_HUMAN","OR52W1@O52W1_HUMAN",1.76553474636298,2.78659636189081,3.36457243229586,2.56071495447448,3.36457243229586,-1.51185374521811,0.0274344243835216,0.898754738415134,-0.313090155995677,0.898754738415134,5
"O52Z1_HUMAN","OR52Z1@O52Z1_HUMAN",2.78659636189081,2.20163386116965,1.76553474636298,3.56071495447448,2.37851162325373,0.365352926541587,-0.496419008500599,-1.13888408544795,1.50579129081371,-0.235841123406749,3
"O56A1_HUMAN","OR56A1@O56A1_HUMAN",3.59693514238723,3.52356195605701,2.78659636189081,3.15380533607904,4.17791779219584,0.28646180878581,0.145559760294412,-1.26967061307881,-0.56450160958636,1.40215065358495,5
"O56A3_HUMAN","OR56A3@O56A3_HUMAN",3.10433665981474,4.20163386116965,1.76553474636298,3.15380533607904,2.37851162325373,0.200376407243283,1.39812014809197,-1.26097937685338,0.254373444044684,-0.591890622526553,3
"O56A4_HUMAN","OR56A4@O56A4_HUMAN",4.37155886261196,3.78659636189081,4.37155886261196,4.14567745519564,2.94485844580754,0.74914412898281,-0.230101775121758,0.74914412898281,0.371011440557276,-1.63919792340114,1
"O56A5_HUMAN","OR56A5@O56A5_HUMAN",1.76553474636298,1.20163386116965,1.76553474636298,3.88752527074159,1.37851162325373,-0.216153362504003,-0.736572445366786,-0.216153362504003,1.74221271128223,-0.573333540907433,2
"O56B1_HUMAN","OR56B1@O56B1_HUMAN",2.78659636189081,2.78659636189081,1.76553474636298,2.56071495447448,4.17791779219584,-0.0332036259763121,-0.0332036259763121,-1.20730398490372,-0.292940587477349,1.56665182433369,5
"O56B4_HUMAN","OR56B4@O56B4_HUMAN",3.59693514238723,3.20163386116965,2.78659636189081,2.56071495447448,2.37851162325373,1.40066387803726,0.6006077806992,-0.239392739661403,-0.696557453932253,-1.06532146514281,1
"OR5A1_HUMAN","OR5A1@OR5A1_HUMAN",1.76553474636298,2.20163386116965,3.36457243229586,4.14567745519564,3.68929916053589,-1.25587852638303,-0.823883165372208,0.328111990797254,1.10186670594852,0.649782995009463,2
"OR5A2_HUMAN","OR5A2@OR5A2_HUMAN",2.78659636189081,2.78659636189081,3.78659636189081,1.58496250072116,3.68929916053589,-0.157740438043036,-0.157740438043036,0.967259042115528,-1.50957790719982,0.857799741170365,2
"O5AC2_HUMAN","OR5AC2@O5AC2_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,3.56071495447448,2.37851162325373,-0.295608180431008,0.321560577679359,-1.22264646940138,1.49230225258404,-0.295608180431008,3
"O5AK2_HUMAN","OR5AK2@O5AK2_HUMAN",4.24031432933371,2.20163386116965,1.76553474636298,1.58496250072116,3.95419631038688,1.18820517068144,-0.436471859523834,-0.78401048844753,-0.927913166855514,0.960190344145439,4
"O5AL1_HUMAN","OR5AL1@O5AL1_HUMAN",3.10433665981474,3.52356195605701,3.78659636189081,2.56071495447448,2.94485844580754,-0.165203013354663,0.704022340072609,1.24940015105823,-1.29235295681141,-0.495866520964766,4
"O5AN1_HUMAN","OR5AN1@O5AN1_HUMAN",3.59693514238723,3.52356195605701,2.78659636189081,3.15380533607904,3.68929916053589,0.658598549266563,0.462874187782672,-1.5029954652621,-0.523458585390426,0.904981313603288,3
"O5AP2_HUMAN","OR5AP2@O5AP2_HUMAN",2.78659636189081,2.78659636189081,1.76553474636298,3.15380533607904,2.94485844580754,0.184588839915621,0.184588839915621,-1.71694637165856,0.868446487491562,0.479322204335754,3
"O5AR1_HUMAN","OR5AR1@O5AR1_HUMAN",3.59693514238723,3.20163386116965,3.36457243229586,3.15380533607904,3.36457243229586,1.49871903799842,-0.774398398017431,0.162554059828573,-1.04942875963813,0.162554059828573,2
"O5AS1_HUMAN","OR5AS1@O5AS1_HUMAN",2.78659636189081,2.78659636189081,1.76553474636298,1.58496250072116,3.68929916053589,0.307261468584123,0.307261468584123,-0.881127288105271,-1.09129092879797,1.35789527973499,4
"O5AU1_HUMAN","OR5AU1@O5AU1_HUMAN",3.59693514238723,3.78659636189081,1.76553474636298,3.88752527074159,3.36457243229586,0.364065860375006,0.582091317711411,-1.74122435105767,0.698114359049289,0.0969528139219663,3
"OR5BC_HUMAN","OR5B12@OR5BC_HUMAN",2.78659636189081,3.20163386116965,1.76553474636298,3.15380533607904,3.36457243229586,-0.105273281889364,0.538851026142446,-1.68992673537848,0.46462275596998,0.791726235155419,5
"OR5BH_HUMAN","OR5B17@OR5BH_HUMAN",2.37851162325373,3.52356195605701,3.36457243229586,1.58496250072116,2.94485844580754,-0.48079508872227,0.965005687673779,0.764257152602868,-1.48277194912558,0.234304197571204,4
"OR5B2_HUMAN","OR5B2@OR5B2_HUMAN",3.59693514238723,1.20163386116965,1.76553474636298,3.15380533607904,2.94485844580754,1.05798399609613,-1.32291993495872,-0.762408468276065,0.617517693973815,0.409826713164832,2
"OR5BL_HUMAN","OR5B21@OR5BL_HUMAN",3.10433665981474,1.20163386116965,2.78659636189081,1.58496250072116,1.37851162325373,1.25523509755642,-0.929631021907903,0.890375166611422,-0.489456256951004,-0.72652298530893,2
"OR5B3_HUMAN","OR5B3@OR5B3_HUMAN",3.78659636189081,2.78659636189081,3.36457243229586,1.58496250072116,3.68929916053589,0.823623694966556,-0.283113280770695,0.35655420743789,-1.61300590622507,0.715941284591319,4
"OR5C1_HUMAN","OR5C1@OR5C1_HUMAN",2.78659636189081,2.78659636189081,2.78659636189081,2.56071495447448,3.36457243229586,-0.234637041030531,-0.234637041030531,-0.234637041030531,-0.987277603799821,1.69118872689141,5
"OR5DD_HUMAN","OR5D13@OR5DD_HUMAN",2.78659636189081,3.52356195605701,1.76553474636298,1.58496250072116,3.36457243229586,0.203016025475664,1.027115158089,-0.938768609196824,-1.14069042506643,0.849327850698597,4
"OR5DE_HUMAN","OR5D14@OR5DE_HUMAN",3.78659636189081,2.20163386116965,4.5909612413426,3.15380533607904,2.37851162325373,0.567848197018368,-1.02709525155705,1.37727838490109,-0.0689276891471328,-0.849103641215275,2
"OR5DG_HUMAN","OR5D16@OR5DG_HUMAN",3.36457243229586,1.20163386116965,1.76553474636298,3.15380533607904,1.37851162325373,1.17390425931725,-0.956626239858357,-0.401174480638513,0.966295160886499,-0.782398699706885,2
"OR5DI_HUMAN","OR5D18@OR5DI_HUMAN",2.78659636189081,2.78659636189081,1.76553474636298,2.56071495447448,3.36457243229586,0.231320178836204,0.231320178836204,-1.53402977313226,-0.159214266557522,1.23060368201737,3
"OR5F1_HUMAN","OR5F1@OR5F1_HUMAN",0.765534746362977,2.20163386116965,4.5909612413426,3.88752527074159,3.36457243229586,-1.45829362706354,-0.504847724926585,1.08145949858021,0.614438708252962,0.267243145156959,5
"O5H14_HUMAN","OR5H14@O5H14_HUMAN",3.59693514238723,2.20163386116965,3.36457243229586,2.56071495447448,3.95419631038688,0.630983698203454,-1.27746072086145,0.313166089030392,-0.786322127545372,1.11963306117298,2
"OR5H2_HUMAN","OR5H2@OR5H2_HUMAN",3.36457243229586,1.20163386116965,1.76553474636298,2.56071495447448,1.37851162325373,1.45589012610785,-0.947232274573506,-0.320712933219054,0.562768177248282,-0.750713095563573,2
"OR5I1_HUMAN","OR5I1@OR5I1_HUMAN",2.37851162325373,2.78659636189081,3.36457243229586,2.56071495447448,3.68929916053589,-1.04423045648907,-0.306242271163334,0.738980622455479,-0.714730494748311,1.32622259994524,2
"OR5J2_HUMAN","OR5J2@OR5J2_HUMAN",3.36457243229586,1.20163386116965,3.36457243229586,2.56071495447448,1.37851162325373,0.948494107418678,-1.12256765374685,0.948494107418678,0.178782703698154,-0.953203264788665,2
"OR5K2_HUMAN","OR5K2@OR5K2_HUMAN",3.10433665981474,2.78659636189081,3.36457243229586,3.56071495447448,3.95419631038688,-0.562916337025168,-1.27908682545029,0.0236418726234993,0.465737152408346,1.35262413744361,2
"OR5K3_HUMAN","OR5K3@OR5K3_HUMAN",3.59693514238723,3.78659636189081,4.10433665981474,3.56071495447448,2.94485844580754,-0.00413246843588478,0.442925594996569,1.19188398847376,-0.0895085253220408,-1.5411685897124,1
"OR5K4_HUMAN","OR5K4@OR5K4_HUMAN",2.78659636189081,2.20163386116965,2.78659636189081,2.56071495447448,3.95419631038688,-0.108462097821916,-0.99767283005786,-0.108462097821916,-0.451827991258739,1.66642501696043,2
"OR5L1_HUMAN","OR5L1@OR5L1_HUMAN",5.8703647195834,4.66106547980695,4.5909612413426,6.08533966935737,4.82781902461732,0.930371976505396,-0.765956954716792,-0.864294772187311,1.23192531813904,-0.532045567740333,2
"OR5L2_HUMAN","OR5L2@OR5L2_HUMAN",3.59693514238723,3.52356195605701,1.76553474636298,2.56071495447448,2.94485844580754,0.952593290389478,0.855329953032781,-1.47510711983972,-0.421017953085569,0.0882018295030313,3
"OR5MA_HUMAN","OR5M10@OR5MA_HUMAN",1.76553474636298,1.20163386116965,3.36457243229586,1.58496250072116,2.37851162325373,-0.347565155642445,-1.01532244908923,1.54597519039174,-0.561394282688507,0.378306697028444,2
"OR5MB_HUMAN","OR5M11@OR5MB_HUMAN",1.76553474636298,2.78659636189081,1.76553474636298,3.15380533607904,2.94485844580754,-1.07442373742657,0.454077275536197,-1.07442373742657,1.00377895903899,0.690991240277956,5
"OR5M3_HUMAN","OR5M3@OR5M3_HUMAN",3.36457243229586,3.20163386116965,1.76553474636298,1.58496250072116,2.37851162325373,1.11826131655026,0.917044325519445,-0.856431044407489,-1.07942430917339,-0.0994502884888216,1
"OR5M8_HUMAN","OR5M8@OR5M8_HUMAN",3.36457243229586,2.78659636189081,4.5909612413426,1.58496250072116,3.95419631038688,0.0941502442810469,-0.408243307302194,1.16016294090903,-1.45273828577532,0.606668407887432,2
"OR5M9_HUMAN","OR5M9@OR5M9_HUMAN",3.10433665981474,3.52356195605701,1.76553474636298,4.37155886261196,2.94485844580754,-0.0397114115885946,0.402661464951831,-1.45243545014282,1.29748063309979,-0.207995236320206,3
"OR5P2_HUMAN","OR5P2@OR5P2_HUMAN",0.765534746362977,1.20163386116965,1.76553474636298,1.58496250072116,1.37851162325373,-1.49161412131315,-0.357762372239664,1.10837223632055,0.638886861084536,0.102117396147721,5
"OR5P3_HUMAN","OR5P3@OR5P3_HUMAN",3.10433665981474,3.52356195605701,1.76553474636298,2.56071495447448,2.94485844580754,0.488910706674727,1.12047137580425,-1.52798722355614,-0.330052488188415,0.248657629265586,3
"OR5R1_HUMAN","OR5R1@OR5R1_HUMAN",3.78659636189081,2.20163386116965,2.78659636189081,1.58496250072116,1.37851162325373,1.4752535420936,-0.149711839000816,0.450014534637552,-0.781947372513603,-0.993608865216737,1
"OR5T1_HUMAN","OR5T1@OR5T1_HUMAN",3.10433665981474,2.20163386116965,3.36457243229586,2.56071495447448,2.94485844580754,0.586749877442743,-1.38141959282807,1.15414382286803,-0.598512476272321,0.239038368789619,2
"OR5T2_HUMAN","OR5T2@OR5T2_HUMAN",1.76553474636298,3.20163386116965,1.76553474636298,3.15380533607904,3.68929916053589,-1.06478241392705,0.545463889016911,-1.06478241392705,0.491835483492274,1.09226545534492,5
"OR5T3_HUMAN","OR5T3@OR5T3_HUMAN",3.36457243229586,2.78659636189081,2.78659636189081,3.56071495447448,3.36457243229586,0.531213884621725,-1.06821222873624,-1.06821222873624,1.07399668822902,0.531213884621725,2
"OR5V1_HUMAN","OR5V1@OR5V1_HUMAN",4.10433665981474,3.52356195605701,2.78659636189081,1.58496250072116,3.95419631038688,0.884234412740194,0.322131017868804,-0.39114189106465,-1.5541444605389,0.73892092099455,4
"OR5W2_HUMAN","OR5W2@OR5W2_HUMAN",2.37851162325373,2.20163386116965,1.76553474636298,1.58496250072116,2.37851162325373,0.865660744756028,0.382157613783557,-0.809938469629794,-1.30354063366582,0.865660744756028,4
"OR6A2_HUMAN","OR6A2@OR6A2_HUMAN",3.10433665981474,3.20163386116965,3.78659636189081,2.56071495447448,2.37851162325373,0.175317891280843,0.349417646261842,1.39612635556103,-0.79741723762439,-1.12344465547932,1
"OR6B1_HUMAN","OR6B1@OR6B1_HUMAN",3.10433665981474,3.78659636189081,3.36457243229586,1.58496250072116,3.95419631038688,-0.057961004194768,0.666346958155494,0.218313325833639,-1.6709755173955,0.84427623760114,4
"OR6B2_HUMAN","OR6B2@OR6B2_HUMAN",1.76553474636298,2.20163386116965,2.78659636189081,3.15380533607904,1.37851162325373,-0.678411154392635,-0.0766915045116759,0.730426462887689,1.23709306201537,-1.21241686599874,1
"OR6B3_HUMAN","OR6B3@OR6B3_HUMAN",2.37851162325373,2.20163386116965,1.76553474636298,3.15380533607904,3.68929916053589,-0.335367579482309,-0.564181995206089,-1.12833298273788,0.667575785609084,1.36030677181719,3
"OR6C1_HUMAN","OR6C1@OR6C1_HUMAN",2.37851162325373,2.20163386116965,3.36457243229586,3.56071495447448,3.68929916053589,-0.948695957306082,-1.2027758787797,0.467752611341831,0.749505817881685,0.93421340686227,2
"OR6C2_HUMAN","OR6C2@OR6C2_HUMAN",2.78659636189081,2.78659636189081,3.36457243229586,3.15380533607904,3.36457243229586,-1.04649529317381,-1.04649529317381,0.939011135824816,0.214968314697988,0.939011135824816,5
"OR6C3_HUMAN","OR6C3@OR6C3_HUMAN",2.37851162325373,2.20163386116965,2.78659636189081,2.56071495447448,1.37851162325373,0.217647701121819,-0.110495111540522,0.974724635854245,0.555670485211566,-1.63754771064711,1
"OR6C4_HUMAN","OR6C4@OR6C4_HUMAN",3.78659636189081,3.20163386116965,2.78659636189081,1.58496250072116,2.37851162325373,1.24731738776247,0.545027984218171,0.046745722607012,-1.39590184300462,-0.443189251583034,1
"OR6C6_HUMAN","OR6C6@OR6C6_HUMAN",2.78659636189081,2.20163386116965,3.36457243229586,3.88752527074159,1.37851162325373,0.0640303154363434,-0.532122100150759,0.653062655285012,1.18601920804388,-1.37099007861448,1
"O6C65_HUMAN","OR6C65@O6C65_HUMAN",2.37851162325373,3.20163386116965,3.78659636189081,2.56071495447448,2.94485844580754,-1.07105628946324,0.408276104683917,1.45958286911923,-0.74359667559249,-0.0532060087474124,4
"O6C68_HUMAN","OR6C68@O6C68_HUMAN",2.37851162325373,2.78659636189081,1.76553474636298,2.56071495447448,1.37851162325373,0.349970559663881,1.04821641602294,-0.698852206319357,0.661726204985497,-1.36106097435296,1
"O6C70_HUMAN","OR6C70@O6C70_HUMAN",2.37851162325373,1.20163386116965,1.76553474636298,2.56071495447448,3.68929916053589,0.0635219072907079,-1.19559974262904,-0.592291705183853,0.258458175456129,1.46591136506605,2
"O6C74_HUMAN","OR6C74@O6C74_HUMAN",4.10433665981474,2.20163386116965,2.78659636189081,2.56071495447448,1.37851162325373,1.50744475492461,-0.407282574752452,0.181376719681036,-0.0459321928585091,-1.23560670699468,1
"O6C75_HUMAN","OR6C75@O6C75_HUMAN",3.36457243229586,2.78659636189081,2.78659636189081,3.15380533607904,2.37851162325373,1.2381589132809,-0.282650956793286,-0.282650956793286,0.683574222622714,-1.35643122231704,1
"O6C76_HUMAN","OR6C76@O6C76_HUMAN",2.37851162325373,2.20163386116965,2.78659636189081,3.88752527074159,4.17791779219584,-0.790618854880619,-0.988157892032769,-0.334865314147017,0.894664243808222,1.21897781725218,2
"OR6F1_HUMAN","OR6F1@OR6F1_HUMAN",2.78659636189081,3.20163386116965,1.76553474636298,1.58496250072116,3.36457243229586,0.299878952639366,0.80594889593091,-0.945137689869308,-1.16531583346059,1.00462567475962,4
"OR6J1_HUMAN","OR6J1@OR6J1_HUMAN",2.37851162325373,3.52356195605701,1.76553474636298,2.56071495447448,1.37851162325373,0.0695059744057405,1.46224964277255,-0.676067944650552,0.291122901315655,-1.14681057384339,1
"OR6K2_HUMAN","OR6K2@OR6K2_HUMAN",1.76553474636298,2.78659636189081,4.10433665981474,3.56071495447448,2.37851162325373,-1.24090782948437,-0.142573203197585,1.27489247727963,0.690129977645733,-0.581541422243401,5
"OR6K3_HUMAN","OR6K3@OR6K3_HUMAN",2.78659636189081,2.20163386116965,1.76553474636298,3.56071495447448,3.68929916053589,-0.0169302039598445,-0.716359274421931,-1.23779508974776,0.908669380578847,1.06241518755069,3
"OR6K6_HUMAN","OR6K6@OR6K6_HUMAN",3.36457243229586,3.52356195605701,2.78659636189081,3.15380533607904,3.36457243229586,0.442246348924201,1.00050065358505,-1.58718063256231,-0.297812718871147,0.442246348924201,3
"OR6M1_HUMAN","OR6M1@OR6M1_HUMAN",4.24031432933371,1.20163386116965,3.36457243229586,3.56071495447448,1.37851162325373,1.08650332934677,-1.12756197579196,0.448413944562135,0.591328725424394,-0.998684023541337,2
"OR6N1_HUMAN","OR6N1@OR6N1_HUMAN",2.78659636189081,1.20163386116965,4.10433665981474,3.88752527074159,3.95419631038688,-0.326191907159011,-1.61785288202869,0.747697044199171,0.571007179268203,0.625340565720327,2
"OR6N2_HUMAN","OR6N2@OR6N2_HUMAN",3.59693514238723,3.20163386116965,2.78659636189081,3.15380533607904,2.94485844580754,1.50150372673471,0.211660335908902,-1.14258110176311,0.0555988458194738,-0.626181806699971,3
"OR6P1_HUMAN","OR6P1@OR6P1_HUMAN",3.78659636189081,3.20163386116965,2.78659636189081,3.15380533607904,3.68929916053589,1.12281563838083,-0.295738684779324,-1.30221899445687,-0.411724514561612,0.886866555416979,3
"OR6Q1_HUMAN","OR6Q1@OR6Q1_HUMAN",3.78659636189081,3.20163386116965,1.76553474636298,3.88752527074159,2.37851162325373,0.854286350195585,0.215770505494058,-1.35180354965552,0.964455305317,-0.682708611351127,3
"OR6S1_HUMAN","OR6S1@OR6S1_HUMAN",3.36457243229586,3.20163386116965,1.76553474636298,3.15380533607904,3.68929916053589,0.445435425235554,0.225235547957934,-1.71555015215716,0.160598701798498,0.884280477165179,3
"OR6T1_HUMAN","OR6T1@OR6T1_HUMAN",2.37851162325373,1.20163386116965,1.76553474636298,3.15380533607904,1.37851162325373,0.504609864803182,-0.969319567428445,-0.263086398338679,1.47559279843747,-0.747796697473526,2
"OR6V1_HUMAN","OR6V1@OR6V1_HUMAN",2.37851162325373,1.20163386116965,1.76553474636298,3.88752527074159,1.37851162325373,0.236077328569602,-0.848499757783766,-0.328824733954597,1.62674140413306,-0.685494240964298,2
