"","IDs","Slide_20.B.00423_Glo_ROI_1","Slide_20.B.00423_Glo_ROI_2","Slide_20.B.00423_Glo_ROI_3","Z_scores_Slide_20.B.00423_Glo_ROI_1","Z_scores_Slide_20.B.00423_Glo_ROI_2","Z_scores_Slide_20.B.00423_Glo_ROI_3","hclust_clusters"
"ACOT6_HUMAN","ACOT6@ACOT6_HUMAN",2.16992500144231,2.29278174922785,3.53605290024021,-0.656719306626433,-0.494160750219773,1.15088005684621,1
"BACH_HUMAN","ACOT7@BACH_HUMAN",3.54843662469604,3.73335434061383,4.17791779219584,-0.839044182903243,-0.267503122315801,1.10654730521904,1
"ACOT8_HUMAN","ACOT8@ACOT8_HUMAN",4.09592441999854,4.22496636500027,4.17791779219584,-1.07718117207582,0.898813491880986,0.178367680194816,2
"ACOT9_HUMAN","ACOT9@ACOT9_HUMAN",3.01792190799726,4.10433665981474,4.0703893278914,-1.15426447247324,0.604612150529661,0.54965232194358,2
"ACOX1_HUMAN","ACOX1@ACOX1_HUMAN",3.84799690655495,3.73335434061383,4.17791779219584,-0.310908563377175,-0.807614718390874,1.11852328176805,1
"ACOX2_HUMAN","ACOX2@ACOX2_HUMAN",4.30742852519225,3.92599941855622,4.27798474729977,0.645327225236313,-1.15191904930616,0.506591824069836,4
"ACOX3_HUMAN","ACOX3@ACOX3_HUMAN",3.54843662469604,3.0703893278914,3.16992500144231,1.13199940674817,-0.763314191796376,-0.368685214951788,4
"ACOXL_HUMAN","ACOXL@ACOXL_HUMAN",3.43295940727611,3.0703893278914,4.0703893278914,-0.180975343519309,-0.897153935190231,1.07812927870954,1
"PPAC_HUMAN","ACP1@PPAC_HUMAN",3.84799690655495,3.73335434061383,4.27798474729977,-0.366091470406483,-0.765364922935791,1.13145639334228,1
"PPAL_HUMAN","ACP2@PPAL_HUMAN",3.65535182861255,3.56071495447448,2.70043971814109,0.664947062632108,0.485074053184506,-1.15002111581661,3
"PPAT_HUMAN","ACP4@PPAT_HUMAN",3.16992500144231,3.15380533607904,3.53605290024021,-0.53966724769704,-0.614230540294743,1.15389778799178,1
"PPA5_HUMAN","ACP5@PPA5_HUMAN",3.30742852519225,4.30012372456901,3.82781902461732,-1.01574939923395,0.983468926313323,0.032280472920632,2
"PPA6_HUMAN","ACP6@PPA6_HUMAN",3.30742852519225,2.67807190511264,2.94485844580754,1.04669798326927,-0.945625558430659,-0.101072424838608,4
"ACP7_HUMAN","ACP7@ACP7_HUMAN",3.16992500144231,2.43295940727611,3.68929916053589,0.114890205245762,-1.05248288107852,0.937592675832761,1
"ACRO_HUMAN","ACR@ACRO_HUMAN",1.84799690655495,3.49825086752783,3.68929916053589,-1.14954949451765,0.480424496911163,0.669124997606484,2
"ACRBP_HUMAN","ACRBP@ACRBP_HUMAN",3.30742852519225,3.36457243229586,3.53605290024021,-0.800593494879228,-0.320319337565292,1.12091283244452,1
"ASPX_HUMAN","ACRV1@ASPX_HUMAN",3.43295940727611,3.49825086752783,2.94485844580754,0.466028372501258,0.681924700789304,-1.14795307329056,3
"ACBG2_HUMAN","ACSBG2@ACBG2_HUMAN",3.43295940727611,2.88752527074159,3.16992500144231,0.987957649792344,-1.01162229453777,0.023664644745425,4
"ACSF2_HUMAN","ACSF2@ACSF2_HUMAN",2.84799690655495,3.29278174922785,3.36457243229586,-1.14516123765943,0.444306284601296,0.700854953058133,2
"ACSF3_HUMAN","ACSF3@ACSF3_HUMAN",2.65535182861255,2.56071495447448,3.53605290024021,-0.487139346710339,-0.663084308417904,1.15022365512824,1
"ACSL1_HUMAN","ACSL1@ACSL1_HUMAN",2.65535182861255,3.36457243229586,3.36457243229586,-1.15470053837925,0.577350269189626,0.577350269189626,2
"ACSL3_HUMAN","ACSL3@ACSL3_HUMAN",3.93545974780529,4.06177619758669,3.68929916053589,0.210891566231648,0.87773454646226,-1.08862611269391,3
"ACSL4_HUMAN","ACSL4@ACSL4_HUMAN",3.84799690655495,4.26303440583379,3.16992500144231,0.158893625654474,0.911040245036106,-1.06993387069058,3
"ACSL5_HUMAN","ACSL5@ACSL5_HUMAN",3.30742852519225,3.67807190511264,3.36457243229586,-0.714582675232669,1.14280308176342,-0.428220406530748,2
"ACSL6_HUMAN","ACSL6@ACSL6_HUMAN",2.16992500144231,2.67807190511264,2.70043971814109,-1.15389810937073,0.53967486934223,0.614223240028497,2
"ACSM1_HUMAN","ACSM1@ACSM1_HUMAN",3.54843662469604,3.15380533607904,3.36457243229586,0.976519819761131,-1.02193282582278,0.0454130060616518,4
"ACS2A_HUMAN","ACSM2A@ACS2A_HUMAN",3.75488750216347,4.43295940727611,3.95419631038688,-0.839193719373343,1.10648507913963,-0.267291359766286,2
"ACSM3_HUMAN","ACSM3@ACSM3_HUMAN",3.75488750216347,3.78659636189081,3.36457243229586,0.508580330773102,0.643490172648897,-1.152070503422,3
"ACSM4_HUMAN","ACSM4@ACSM4_HUMAN",3.30742852519225,2.78659636189081,3.95419631038688,-0.0717666765958074,-0.962183371946353,1.03395004854216,1
"ACSM5_HUMAN","ACSM5@ACSM5_HUMAN",1.43295940727611,1.96347412397489,2.37851162325373,-1.03813150363131,0.0812161933185174,0.956915310312797,2
"ACSM6_HUMAN","ACSM6@ACSM6_HUMAN",3.30742852519225,3.73335434061383,3.95419631038688,-1.08762095556599,0.207937744801751,0.87968321076424,2
"ACS2L_HUMAN","ACSS1@ACS2L_HUMAN",4.09592441999854,4.01792190799726,3.82781902461732,0.836595367030442,0.270963619545815,-1.10755898657626,3
"ACSA_HUMAN","ACSS2@ACSA_HUMAN",3.75488750216347,4.10433665981474,3.36457243229586,0.0368091541855874,0.981087201075544,-1.01789635526113,3
"ACSS3_HUMAN","ACSS3@ACSS3_HUMAN",3.54843662469604,2.88752527074159,3.16992500144231,1.0447983381555,-0.948189404335242,-0.0966089338202573,4
"ACTS_HUMAN","ACTA1@ACTS_HUMAN",3.01792190799726,2.29278174922785,1.96347412397489,1.09960144766115,-0.244583600742569,-0.855017846918586,4
"ACTA_HUMAN","ACTA2@ACTA_HUMAN",5.3037807481771,5.20554891117303,8.96866679319521,-0.554299325392473,-0.600098417040669,1.15439774243314,1
"ACTC_HUMAN","ACTC1@ACTC_HUMAN",3.84799690655495,3.73335434061383,4.4594316186373,-0.424240761275192,-0.717941355138308,1.1421821164135,1
"ACTH_HUMAN","ACTG2@ACTH_HUMAN",3.65535182861255,3.73335434061383,6.98299357469431,-0.597765232005553,-0.55669177909914,1.15445701110469,1
"ACL10_HUMAN","ACTL10@ACL10_HUMAN",3.30742852519225,3.43295940727611,3.68929916053589,-0.868986159569738,-0.224025933499621,1.09301209306936,1
"ACL6A_HUMAN","ACTL6A@ACL6A_HUMAN",4.09592441999854,3.36457243229586,3.82781902461732,0.900437468598179,-1.07624531029916,0.175807841700986,4
"ACL6B_HUMAN","ACTL6B@ACL6B_HUMAN",1.43295940727611,2.88752527074159,3.36457243229586,-1.1217866337692,0.323836232572448,0.797950401196751,2
"ACL7A_HUMAN","ACTL7A@ACL7A_HUMAN",3.93545974780529,3.21723071622067,3.36457243229586,1.13271757713606,-0.760557572898059,-0.372160004238001,4
"ACL7B_HUMAN","ACTL7B@ACL7B_HUMAN",-0.15200309344505,-1,0.37851162325373,0.152199046390859,-1.06737475627063,0.915175709879767,1
"ACTL8_HUMAN","ACTL8@ACTL8_HUMAN",4.37155886261196,4.18586654531133,4.17791779219584,1.15394075865648,-0.540699948761856,-0.613240809894635,4
"ACTL9_HUMAN","ACTL9@ACTL9_HUMAN",3.43295940727611,4.01792190799726,3.68929916053589,-0.956379699043102,1.03854991541104,-0.0821702163679369,2
"ACTN1_HUMAN","ACTN1@ACTN1_HUMAN",4.24031432933371,4.30012372456901,4.61470984411521,-0.719618056425829,-0.422247484866185,1.14186554129201,1
"ACTN2_HUMAN","ACTN2@ACTN2_HUMAN",3.01792190799726,2.78659636189081,2.94485844580754,0.858046822698031,-1.09821451824103,0.240167695542996,4
"ACTN3_HUMAN","ACTN3@ACTN3_HUMAN",2.43295940727611,2.29278174922785,3.53605290024021,-0.471356443279788,-0.677211326736014,1.1485677700158,1
"ACTN4_HUMAN","ACTN4@ACTN4_HUMAN",7.38456792317383,7.37330019660839,5.57893871309339,0.582762907204848,0.571920663555652,-1.1546835707605,3
"ARP10_HUMAN","ACTR10@ARP10_HUMAN",4.49185309632967,4.30012372456901,3.95419631038688,0.892252285396942,0.188629238848585,-1.08088152424553,3
"ACTZ_HUMAN","ACTR1A@ACTZ_HUMAN",4.43295940727611,4.26303440583379,3.68929916053589,0.781494380538537,0.345425275862148,-1.12691965640069,3
"ACTY_HUMAN","ACTR1B@ACTY_HUMAN",3.65535182861255,3.97269265400426,3.95419631038688,-1.15314303019779,0.628493224717299,0.524649805480486,2
"ARP2_HUMAN","ACTR2@ARP2_HUMAN",4.65535182861255,5.20554891117303,4.68929916053589,-0.631526081080604,1.15294946343919,-0.521423382358581,3
"ARP3_HUMAN","ACTR3@ARP3_HUMAN",4.65535182861255,4.5298209465287,4.61470984411521,0.864781994572787,-1.09504782883424,0.230265834261456,4
"ARP3B_HUMAN","ACTR3B@ARP3B_HUMAN",3.01792190799726,2.98185265328974,4.27798474729977,-0.552745063057425,-0.601610766404246,1.15435582946167,1
"ARP5_HUMAN","ACTR5@ARP5_HUMAN",2.84799690655495,2.67807190511264,3.53605290024021,-0.38015328251511,-0.754175767447205,1.13432904996231,1
"ARP6_HUMAN","ACTR6@ARP6_HUMAN",3.54843662469604,3.88752527074159,4.0703893278914,-1.08370763696439,0.196624448079279,0.88708318888511,2
"ARP8_HUMAN","ACTR8@ARP8_HUMAN",3.84799690655495,3.67807190511264,4.37155886261196,-0.326119904719965,-0.796228510934078,1.12234841565404,1
"ACTT1_HUMAN","ACTRT1@ACTT1_HUMAN",1.84799690655495,2.98185265328974,3.53605290024021,-1.09318550420641,0.224553794763056,0.868631709443355,2
"ACTT2_HUMAN","ACTRT2@ACTT2_HUMAN",3.75488750216347,3.97269265400426,3.53605290024021,0.0015717749317393,0.999213186105038,-1.00078496103678,3
"ACTT3_HUMAN","ACTRT3@ACTT3_HUMAN",3.30742852519225,3.43295940727611,3.53605290024021,-1.03105981070978,0.0653224531127795,0.965737357597004,2
"ACVR1_HUMAN","ACVR1@ACVR1_HUMAN",2.84799690655495,3.67807190511264,3.82781902461732,-1.14302323052497,0.42965457151707,0.713368659007904,2
"ACV1B_HUMAN","ACVR1B@ACV1B_HUMAN",4.01792190799726,3.97269265400426,3.95419631038688,1.10780445778146,-0.271808339397084,-0.835996118384371,4
"ACV1C_HUMAN","ACVR1C@ACV1C_HUMAN",1.84799690655495,1.32192809488736,3.16992500144231,-0.278623510213066,-0.831140049295629,1.10976355950869,1
"AVR2A_HUMAN","ACVR2A@AVR2A_HUMAN",3.16992500144231,3.36457243229586,3.36457243229586,-1.15470053837925,0.577350269189627,0.577350269189627,2
"AVR2B_HUMAN","ACVR2B@AVR2B_HUMAN",2.65535182861255,2.56071495447448,3.68929916053589,-0.500117506890168,-0.651280172529198,1.15139767941937,1
"ACVL1_HUMAN","ACVRL1@ACVL1_HUMAN",4.93073733756289,5.20554891117303,4.61470984411521,0.0464678512698861,0.975956023323096,-1.02242387459298,3
"ACY1_HUMAN","ACY1@ACY1_HUMAN",3.75488750216347,4.67807190511264,4.82781902461732,-1.14507447303542,0.443683294389495,0.701391178645932,2
"ACY3_HUMAN","ACY3@ACY3_HUMAN",3.43295940727611,3.21723071622067,2.70043971814109,0.839685631551283,0.266594384647489,-1.10628001619877,3
"ACYP1_HUMAN","ACYP1@ACYP1_HUMAN",2.84799690655495,2.88752527074159,2.70043971814109,0.365193795646198,0.76607328654876,-1.13126708219496,3
"ACYP2_HUMAN","ACYP2@ACYP2_HUMAN",4.70043971814109,4.43295940727611,4.76022094646651,0.397275124083076,-1.13758876249797,0.740313638414901,1
"ADA_HUMAN","ADA@ADA_HUMAN",3.54843662469604,3.36457243229586,3.53605290024021,0.636553458263745,-1.15260266728755,0.516049209023807,4
"ADA2_HUMAN","ADA2@ADA2_HUMAN",4.01792190799726,4.10433665981474,3.95419631038688,-0.100365136101097,1.0463979712599,-0.946032835158792,3
"ADAD1_HUMAN","ADAD1@ADAD1_HUMAN",1.84799690655495,2.98185265328974,2.94485844580754,-1.1542244688652,0.605824716119851,0.548399752745346,2
"ADAD2_HUMAN","ADAD2@ADAD2_HUMAN",3.54843662469604,3.21723071622067,3.16992500144231,1.14708147222875,-0.458853892700939,-0.688227579527814,4
"ADAL_HUMAN","ADAL@ADAL_HUMAN",3.43295940727611,3.43295940727611,3.82781902461732,-0.577350269189626,-0.577350269189626,1.15470053837925,1
"ADA10_HUMAN","ADAM10@ADA10_HUMAN",3.30742852519225,3.78659636189081,3.95419631038688,-1.11813577043968,0.309409520354092,0.808726250085592,2
"ADA11_HUMAN","ADAM11@ADA11_HUMAN",3.30742852519225,3.56071495447448,3.82781902461732,-0.991032739662731,-0.0176995512851153,1.00873229094784,2
"ADA12_HUMAN","ADAM12@ADA12_HUMAN",4.54843662469604,4.14567745519564,4.0703893278914,1.14225011806036,-0.424671991997365,-0.717578126062999,4
"ADA15_HUMAN","ADAM15@ADA15_HUMAN",9.90041400836175,10.0757465380609,9.7460103815487,-0.0422860602638168,1.02047226358329,-0.978186203319472,3
"ADA17_HUMAN","ADAM17@ADA17_HUMAN",3.93545974780529,4.14567745519564,4.27798474729977,-1.06666125170457,0.150348471458593,0.916312780245978,2
"ADA18_HUMAN","ADAM18@ADA18_HUMAN",3.01792190799726,1.32192809488736,2.70043971814109,0.744394045632281,-1.13666293351485,0.392268887882567,4
"ADA19_HUMAN","ADAM19@ADA19_HUMAN",4.65535182861255,4.01792190799726,3.95419631038688,1.15079493171167,-0.493219190989239,-0.657575740722431,4
"ADAM2_HUMAN","ADAM2@ADAM2_HUMAN",-0.15200309344505,-1,0.37851162325373,0.152199046390859,-1.06737475627063,0.915175709879767,1
"ADA21_HUMAN","ADAM21@ADA21_HUMAN",3.30742852519225,3.29278174922785,3.16992500144231,0.671607538562539,0.477650277121768,-1.14925781568431,3
"ADA22_HUMAN","ADAM22@ADA22_HUMAN",3.16992500144231,3.43295940727611,4.27798474729977,-0.789423538307876,-0.335088106068101,1.12451164437598,1
"ADA23_HUMAN","ADAM23@ADA23_HUMAN",2.84799690655495,2.67807190511264,3.36457243229586,-0.323181397598244,-0.798443330902344,1.12162472850059,1
"A0A384NKT9_HUMAN","ADAM28@A0A384NKT9_HUMAN",2.65535182861255,2.43295940727611,3.95419631038688,-0.436705305708153,-0.707372121025699,1.14407742673385,1
"ADA29_HUMAN","ADAM29@ADA29_HUMAN",1.84799690655495,2.13750352374994,3.16992500144231,-0.772996791213585,-0.35637236743354,1.12936915864713,1
"ADA30_HUMAN","ADAM30@ADA30_HUMAN",2.65535182861255,3.0703893278914,3.53605290024021,-0.980298989149573,-0.0383014671087409,1.01860045625831,2
"ADA32_HUMAN","ADAM32@ADA32_HUMAN",1.43295940727611,2.78659636189081,3.82781902461732,-1.0405369195798,0.0867223962124149,0.953814523367386,2
"ADA33_HUMAN","ADAM33@ADA33_HUMAN",2.43295940727611,2.88752527074159,4.4594316186373,-0.777752437752942,-0.350262373795442,1.12801481154838,1
"ADAM7_HUMAN","ADAM7@ADAM7_HUMAN",2.43295940727611,2.56071495447448,3.16992500144231,-0.731904424331071,-0.407505566406411,1.13940999073748,1
"ADAM8_HUMAN","ADAM8@ADAM8_HUMAN",3.30742852519225,2.98185265328974,3.36457243229586,0.433400783070225,-1.14358917716453,0.710188394094312,1
"ADAM9_HUMAN","ADAM9@ADAM9_HUMAN",5.42961596420174,5,3.36457243229586,0.763160607019781,0.368879166361667,-1.13203977338145,3
"ADEC1_HUMAN","ADAMDEC1@ADEC1_HUMAN",2.16992500144231,3.43295940727611,3.36457243229586,-1.15336178584415,0.624820722749285,0.528541063094867,2
"ATS1_HUMAN","ADAMTS1@ATS1_HUMAN",5.09169983413681,4.78135971352466,3.95419631038688,0.820780844943458,0.292986505946049,-1.11376735088951,3
"ATS10_HUMAN","ADAMTS10@ATS10_HUMAN",3.54843662469604,3.78659636189081,3.68929916053589,-1.05510702334138,0.933831590050225,0.121275433291152,2
"ATS12_HUMAN","ADAMTS12@ATS12_HUMAN",3.75488750216347,2.88752527074159,1.96347412397489,0.989286636786387,0.0210930122127765,-1.01037964899916,3
"ATS13_HUMAN","ADAMTS13@ATS13_HUMAN",4.74953426766926,4.95419631038687,5.36806987653208,-0.870805772602661,-0.221310886815552,1.09211665941821,1
"ATS14_HUMAN","ADAMTS14@ATS14_HUMAN",3.16992500144231,2.78659636189081,3.95419631038688,-0.224556330940951,-0.868630005907332,1.09318633684828,1
"ATS15_HUMAN","ADAMTS15@ATS15_HUMAN",-0.15200309344505,-1,0.37851162325373,0.152199046390859,-1.06737475627063,0.915175709879767,1
"ATS16_HUMAN","ADAMTS16@ATS16_HUMAN",3.43295940727611,3.88752527074159,4.17791779219584,-1.06487471575191,0.145744482567644,0.91913023318427,2
"ATS18_HUMAN","ADAMTS18@ATS18_HUMAN",3.16992500144231,2.56071495447448,4.0703893278914,-0.127826313677378,-0.92994061769192,1.0577669313693,1
"ATS19_HUMAN","ADAMTS19@ATS19_HUMAN",3.93545974780529,3.36457243229586,4.27798474729977,0.164963756376319,-1.07222437970644,0.907260623330119,1
"ATS2_HUMAN","ADAMTS2@ATS2_HUMAN",3.43295940727611,3.88752527074159,3.53605290024021,-0.779972274526389,1.12736828935775,-0.347396014831362,2
"ATS20_HUMAN","ADAMTS20@ATS20_HUMAN",2.43295940727611,3.15380533607904,2.70043971814109,-0.9040780760311,1.0741179110935,-0.170039835062395,2
"ATS3_HUMAN","ADAMTS3@ATS3_HUMAN",3.43295940727611,3.15380533607904,3.36457243229586,0.796183614708403,-1.12236298498893,0.326179370280525,4
"ATS4_HUMAN","ADAMTS4@ATS4_HUMAN",3.75488750216347,3.56071495447448,4.0703893278914,-0.157223687159465,-0.912075056579438,1.0692987437389,1
"ATS5_HUMAN","ADAMTS5@ATS5_HUMAN",2.84799690655495,4.06177619758669,4.4594316186373,-1.12184404704065,0.324068797682913,0.797775249357739,2
"ATS6_HUMAN","ADAMTS6@ATS6_HUMAN",2.16992500144231,2.13750352374994,1.37851162325373,0.613168176362108,0.540775688196474,-1.15394386455858,3
"ATS7_HUMAN","ADAMTS7@ATS7_HUMAN",2.43295940727611,2.67807190511264,3.36457243229586,-0.812230722275813,-0.304666560652091,1.11689728292791,1
"ATS8_HUMAN","ADAMTS8@ATS8_HUMAN",2.84799690655495,2.78659636189081,4.27798474729977,-0.540588500130637,-0.613347676930499,1.15393617706114,1
"ATS9_HUMAN","ADAMTS9@ATS9_HUMAN",3.65535182861255,3.67807190511264,3.82781902461732,-0.694322103991179,-0.451861858772269,1.14618396276345,1
"ATL1_HUMAN","ADAMTSL1@ATL1_HUMAN",2.84799690655495,3.0703893278914,4.0703893278914,-0.739646938353126,-0.398090461507493,1.13773739986062,1
"ATL2_HUMAN","ADAMTSL2@ATL2_HUMAN",3.30742852519225,3.29278174922785,4.17791779219584,-0.562841410759401,-0.591738592658621,1.15458000341802,1
"ATL3_HUMAN","ADAMTSL3@ATL3_HUMAN",3.54843662469604,3.0703893278914,4.27798474729977,-0.137850903773412,-0.923922898188289,1.0617738019617,1
"ATL4_HUMAN","ADAMTSL4@ATL4_HUMAN",2.65535182861255,2.98185265328974,3.68929916053589,-0.85799046416835,-0.240250068644291,1.09824053281264,1
"ATL5_HUMAN","ADAMTSL5@ATL5_HUMAN",2.84799690655495,3.15380533607904,3.95419631038688,-0.823957697952625,-0.288606823149844,1.11256452110247,1
"ADAP1_HUMAN","ADAP1@ADAP1_HUMAN",3.93545974780529,3.73335434061383,3.53605290024021,1.00398504399232,-0.00801830851958824,-0.995966735472734,3
"ADAP2_HUMAN","ADAP2@ADAP2_HUMAN",2.84799690655495,3.56071495447448,4.17791779219584,-1.02306093503622,0.0478390373599647,0.975221897676258,2
"DSRAD_HUMAN","ADAR@DSRAD_HUMAN",4.43295940727611,4.64961545906341,4.17791779219584,0.0541918680243409,0.971802174445356,-1.0259940424697,3
"RED1_HUMAN","ADARB1@RED1_HUMAN",3.84799690655495,4.01792190799726,4.27798474729977,-0.923385406227762,-0.138740093853603,1.06212550008136,1
"RED2_HUMAN","ADARB2@RED2_HUMAN",2.16992500144231,1.32192809488736,3.16992500144231,-0.0547735352910265,-0.971487546206731,1.02626108149776,1
"ADAT1_HUMAN","ADAT1@ADAT1_HUMAN",3.01792190799726,3.73335434061383,3.53605290024021,-1.11278849302166,0.823370513899792,0.289417979121863,2
"ADAT2_HUMAN","ADAT2@ADAT2_HUMAN",3.16992500144231,2.13750352374994,2.70043971814109,0.968506295483708,-1.02876822256193,0.0602619270782273,4
"ADAT3_HUMAN","ADAT3@ADAT3_HUMAN",4.65535182861255,4.62058641045188,4.53605290024021,0.837007457305524,0.270382246898495,-1.10738970420402,3
"ADCK1_HUMAN","ADCK1@ADCK1_HUMAN",3.01792190799726,3.36457243229586,2.37851162325373,0.195086833168879,0.888081180127262,-1.08316801329614,3
"ADCK2_HUMAN","ADCK2@ADCK2_HUMAN",3.75488750216347,3.29278174922785,3.82781902461732,0.447093903154158,-1.1455449349381,0.698451031783938,1
"ADCK5_HUMAN","ADCK5@ADCK5_HUMAN",3.16992500144231,3.49825086752783,3.53605290024021,-1.14960229482549,0.480934631556526,0.668667663268957,2
"ADCY1_HUMAN","ADCY1@ADCY1_HUMAN",2.84799690655495,3.62058641045188,3.36457243229586,-1.0919122255014,0.871218727956379,0.220693497545017,2
"ADCYA_HUMAN","ADCY10@ADCYA_HUMAN",2.65535182861255,2.13750352374994,3.16992500144231,0.00211485109553635,-1.00105574832318,0.998940897227642,1
"ADCY2_HUMAN","ADCY2@ADCY2_HUMAN",3.54843662469604,2.78659636189081,3.82781902461732,0.298411074303941,-1.11523510349535,0.816824029191408,1
"ADCY3_HUMAN","ADCY3@ADCY3_HUMAN",4.16992500144231,3.43295940727611,3.53605290024021,1.14502740915273,-0.701680938102296,-0.443346471050433,4
"ADCY4_HUMAN","ADCY4@ADCY4_HUMAN",4.24031432933371,5.08321336824898,4.68929916053589,-1.02105210210009,0.977526536700478,0.0435255653996112,2
"ADCY5_HUMAN","ADCY5@ADCY5_HUMAN",3.01792190799726,2.56071495447448,4.17791779219584,-0.281004080682371,-0.829434828728081,1.11043890941045,1
"ADCY6_HUMAN","ADCY6@ADCY6_HUMAN",4.24031432933371,4.67807190511264,4.4594316186373,-1.00036301892271,0.999636585297888,0.000726433624827359,2
"ADCY7_HUMAN","ADCY7@ADCY7_HUMAN",0.84799690655495,2.67807190511264,3.68929916053589,-1.08120031023317,0.1895240709642,0.89167623926897,2
"ADCY8_HUMAN","ADCY8@ADCY8_HUMAN",2.43295940727611,2.98185265328974,2.94485844580754,-1.15259975665062,0.636593748052718,0.516006008597897,2
"ADCY9_HUMAN","ADCY9@ADCY9_HUMAN",4.09592441999854,3.56071495447448,3.82781902461732,1.00062305074185,-0.999375782499258,-0.00124726824258973,4
"PACA_HUMAN","ADCYAP1@PACA_HUMAN",3.30742852519225,2.78659636189081,3.36457243229586,0.485309517194614,-1.15004442373035,0.664734906535731,1
"PACR_HUMAN","ADCYAP1R1@PACR_HUMAN",2.84799690655495,2.56071495447448,3.95419631038688,-0.371010839473984,-0.761470407697166,1.13248124717115,1
"ADDA_HUMAN","ADD1@ADDA_HUMAN",4.65535182861255,4.64961545906341,4.8923910259134,-0.556523633322941,-0.597929420549201,1.15445305387215,1
"ADDG_HUMAN","ADD3@ADDG_HUMAN",5.12928301694497,4.56071495447448,4.37155886261196,1.12100424953161,-0.320685310511564,-0.800318939020046,4
"ADGB_HUMAN","ADGB@ADGB_HUMAN",2.16992500144231,2.78659636189081,2.94485844580754,-1.13293027891353,0.373199163815187,0.759731115098339,2
"AGRA1_HUMAN","ADGRA1@AGRA1_HUMAN",3.43295940727611,2.88752527074159,4.17791779219584,-0.102673628382374,-0.944702138122475,1.04737576650485,1
"AGRA2_HUMAN","ADGRA2@AGRA2_HUMAN",3.54843662469604,4.18586654531133,4.82781902461732,-0.998819601612223,-0.00235663148724058,1.00117623309946,2
"AGRA3_HUMAN","ADGRA3@AGRA3_HUMAN",4.09592441999854,3.83794324189103,4.27798474729977,0.114454317107687,-1.05230261145757,0.937848294349883,1
"AGRB1_HUMAN","ADGRB1@AGRB1_HUMAN",3.30742852519225,2.88752527074159,4.0703893278914,-0.190693704458967,-0.89092234698024,1.08161605143921,1
"AGRB2_HUMAN","ADGRB2@AGRB2_HUMAN",3.84799690655495,4.01792190799726,3.16992500144231,0.377532438943135,0.756274490317824,-1.13380692926096,3
"AGRB3_HUMAN","ADGRB3@AGRB3_HUMAN",3.16992500144231,3.62058641045188,3.16992500144231,-0.577350269189625,1.15470053837925,-0.577350269189625,3
"AGRD1_HUMAN","ADGRD1@AGRD1_HUMAN",3.65535182861255,3.21723071622067,3.16992500144231,1.15018286932025,-0.486719915822434,-0.663462953497814,4
"AGRD2_HUMAN","ADGRD2@AGRD2_HUMAN",2.65535182861255,2.88752527074159,3.16992500144231,-0.965931545986591,-0.0649686996865727,1.03090024567316,2
"AGRE1_HUMAN","ADGRE1@AGRE1_HUMAN",1.84799690655495,2.56071495447448,2.94485844580754,-1.08376369284412,0.196784478198748,0.886979214645372,2
"AGRE2_HUMAN","ADGRE2@AGRE2_HUMAN",3.84799690655495,3.36457243229586,4.17791779219584,0.12508039532419,-1.05665597111565,0.93157557579146,1
"AGRE5_HUMAN","ADGRE5@AGRE5_HUMAN",3.93545974780529,4.56071495447448,4.0703893278914,-0.770124258986539,1.13016713503969,-0.360042876053149,2
