"","Dim.1","Dim.2"
"IRF7_HUMAN",0.00550829702753938,0.00540933187057104
"IRF8_HUMAN",0.00715552953624697,0.00291202971524506
"IRF9_HUMAN",0.0082545186293409,0.00124589708590742
"IIGP5_HUMAN",2.30282868166742e-05,0.0137253245287639
"IRGM_HUMAN",0.00902180902658348,8.26393474487993e-05
"IRGQ_HUMAN",0.000321197817833323,0.0132732818398755
"IRS1_HUMAN",0.00846537323585367,0.000926228999877635
"IRS2_HUMAN",0.000727320170727675,0.0126575762719925
"IRS4_HUMAN",0.00780393649928388,0.00192900631219729
"IRX1_HUMAN",0.007024104622608,0.00311127767712
"IRX2_HUMAN",0.00263273053167081,0.00976886118410419
"IRX3_HUMAN",0.000203485668870197,0.0134517404374079
"IRX4_HUMAN",0.00898604184324222,0.000136864518197831
"IRX5_HUMAN",0.00613208026989797,0.00446363948812738
"IRX6_HUMAN",0.0090036329382939,0.000110195375041148
"ISCA1_HUMAN",0.00737782696331831,0.00257501363474986
"ISCA2_HUMAN",0.00489121173262953,0.00634486976752977
"ISCU_HUMAN",0.00345183884129217,0.00852704441795271
"ISG15_HUMAN",0.0064553336431248,0.00397356820710987
"ISG20_HUMAN",0.00558711180100274,0.00528984400070379
"I20L2_HUMAN",0.00888335960876465,0.000292536874176154
"ISL1_HUMAN",0.00878127589822248,0.000447301832379085
"ISL2_HUMAN",0.00624326496752083,0.00429507689387001
"ISLR_HUMAN",0.00163491734102915,0.0112816051461313
"ISLR2_HUMAN",0.00865369727770323,0.000640718585819744
"ISM1_HUMAN",0.00755813013561482,0.00230166333452936
"ISM2_HUMAN",0.00653784127981463,0.00384848173762429
"ISOC1_HUMAN",0.00690364378877917,0.00329390344389115
"ISOC2_HUMAN",0.0088210097587298,0.00038706294384343
"IST1_HUMAN",0.00740248630841658,0.00253762860541303
"ISX_HUMAN",0.00570926359393887,0.00510465463966108
"ISY1_HUMAN",0.00593112637301062,0.00476829751130555
"INO1_HUMAN",0.00178524746306373,0.0110536957673504
"ITCH_HUMAN",0.00879893420071484,0.000420530798757206
"TIP_HUMAN",0.00872479310623135,0.000532933094166739
"ITFG2_HUMAN",0.00901859497053586,8.75120469933871e-05
"ITA1_HUMAN",0.00683741753408528,0.00339430637287171
"ITA10_HUMAN",0.00458039470867968,0.00681608680563386
"ITA11_HUMAN",0.00449108458304833,0.00695148625170634
"ITA2_HUMAN",0.00886178463064559,0.000325245820286089
"ITA2B_HUMAN",0.00649553970212952,0.00391261343765331
"ITA3_HUMAN",0.00906287843218574,2.03756933584745e-05
"ITA4_HUMAN",0.00856569168252969,0.000774140286366551
"ITA5_HUMAN",0.0031366678701013,0.00900486229824026
"ITA6_HUMAN",0.000918258113065846,0.0123681030298037
"ITA7_HUMAN",2.52104822297811e-05,0.013722016191125
"ITA8_HUMAN",0.00868478630088491,0.000593585783262607
"ITA9_HUMAN",0.00683304231598705,0.00340093946293579
"ITAD_HUMAN",0.00414376657465081,0.00747804094654732
"ITAE_HUMAN",0.00176988834907327,0.0110769810948737
"ITAL_HUMAN",0.0090761481494125,2.58015219069346e-07
"ITAM_HUMAN",0.00279286847394909,0.00952608256828236
"ITAV_HUMAN",0.00906108726116763,2.30912148288555e-05
"ITAX_HUMAN",0.0022414288862989,0.0103620976805942
"ITB1_HUMAN",0.00738901493321089,0.00255805200900561
"ITBP1_HUMAN",0.00853760782117939,0.000816717085397109
"ITBP2_HUMAN",0.000280189766102787,0.0133354524778583
"ITB2_HUMAN",0.00328690192377052,0.00877709856479735
"ITB3_HUMAN",0.00815929918865409,0.00139025540399504
"CENPR_HUMAN",0.00251546913111146,0.00994663642032944
"ITB4_HUMAN",0.000800017942047546,0.0125473621400805
"ITB5_HUMAN",0.00900070566008398,0.000114633302379386
"ITB6_HUMAN",0.0089042212197716,0.000260909434907053
"ITB7_HUMAN",0.00600970331351206,0.00464917021031079
"ITB8_HUMAN",0.00907400064427258,3.5137603468119e-06
"ITGBL_HUMAN",0.00907619605445982,1.85388326820892e-07
"ITIH1_HUMAN",0.00788594725969356,0.00180467313661437
"ITIH2_HUMAN",0.00780194605258299,0.00193202394741886
"ITIH3_HUMAN",0.00763718737129108,0.00218180787757076
"ITIH4_HUMAN",0.000893801424138881,0.0124051808203685
"ITIH5_HUMAN",0.00705011899053699,0.00307183835282602
"ITIH6_HUMAN",0.000873885247602495,0.0124353749249209
"ITK_HUMAN",0.00697634186933408,0.00318368884316032
"ITLN1_HUMAN",0.00187397513229388,0.0109191793597186
"ITLN2_HUMAN",0.00843880825036132,0.000966503093046374
"ITM2A_HUMAN",0.00812598934546505,0.00144075510136613
"ITM2B_HUMAN",0.00897748536719574,0.000149836643237812
"C9JG41_HUMAN",0.00173375007827975,0.0111317688562038
"ITPA_HUMAN",0.00595235990402745,0.00473610621924859
"ITPK1_HUMAN",0.00871722640037269,0.000544404668913883
"IP3KA_HUMAN",0.00573020266722594,0.00507290976298222
"IP3KB_HUMAN",0.00588527571632833,0.00483780982553593
"IP3KC_HUMAN",0.000222421158321795,0.0134230331126255
"ITPR1_HUMAN",0.00903870153420369,5.70293042607057e-05
"ITPR2_HUMAN",0.00906946543573642,1.03894054013802e-05
"ITPR3_HUMAN",0.00279286847394909,0.00952608256828236
"ITPI1_HUMAN",0.00843027601434753,0.000979438468759394
"ITPI2_HUMAN",0.00241681423553773,0.0100962030917299
"IPRI_HUMAN",0.0081743302298532,0.00136746745427629
"IPIL1_HUMAN",0.0088478058229443,0.000346438521630115
"IPIL2_HUMAN",0.00112302824572578,0.0120576593669115
"ITSN1_HUMAN",0.00810435048534294,0.00147356089638044
"ITSN2_HUMAN",0.00591258513491885,0.00479640712764962
"IVD_HUMAN",0.00171827332917863,0.0111552325255301
"INVO_HUMAN",0.00541052988264264,0.00555755265930595
"NS1BP_HUMAN",0.0085445551922045,0.000806184458980971
"IWS1_HUMAN",0.0019884031366101,0.0107456997202032
"IYD1_HUMAN",0.00810376835490588,0.00147444344064037
"IZUM1_HUMAN",0.000161900826383989,0.013514785524377
"JUNO_HUMAN",0.00875233610260348,0.000491176278513431
"IZUM2_HUMAN",0.0041258683391133,0.00750517573289216
"IZUM3_HUMAN",0.00761126910611571,0.00222110150439187
"IZUM4_HUMAN",0.000396887251284428,0.0131585321707829
"JADE1_HUMAN",0.00771161822616782,0.00206896628822374
"JADE2_HUMAN",0.00906672248631231,1.45478793706508e-05
"JADE3_HUMAN",3.34795748326746e-05,0.0137094797564258
"JAG1_HUMAN",0.00903870153420369,5.70293042607059e-05
"JAG2_HUMAN",0.00899679689066806,0.000120559228583168
"JAGN1_HUMAN",0.00372469039338259,0.0081133852863382
"JAK1_HUMAN",0.0014519042514316,0.0115590638416638
"JAK2_HUMAN",0.00906853770610299,1.17958985350942e-05
"JAK3_HUMAN",0.00279286847394909,0.00952608256828236
"JKIP1_HUMAN",0.00304071882203284,0.00915032674438002
"JKIP2_HUMAN",0.00729493981309758,0.00270067546925171
"JKIP3_HUMAN",0.00684366938225998,0.00338482820033752
"JAM2_HUMAN",0.00892332514770574,0.000231946747397587
"JAM3_HUMAN",0.00624221067167103,0.00429667526889244
"JAML_HUMAN",0.00900155501372775,0.000113345631893289
"JARD2_HUMAN",0.00883592863705042,0.00036444503969919
"JAZF1_HUMAN",3.36174302842532e-05,0.0137092707593871
"JCAD_HUMAN",0.00334518726747637,0.00868873452772846
"IGJ_HUMAN",0.00235300582745141,0.0101929404218879
"JDP2_HUMAN",0.00809709265730158,0.00148456419404184
"JHY_HUMAN",0.00037876219187644,0.0131860108355651
"JKAMP_HUMAN",0.0089492808206117,0.000192596408238821
"JHD2C_HUMAN",0.00526547843775797,0.00577745925053036
"JMJD4_HUMAN",0.00208323020051136,0.0106019362685886
"JMJD6_HUMAN",0.0090036329382939,0.000110195375041148
"JMJD7_HUMAN",0.00113447026906439,0.0120403125810791
"JMJD8_HUMAN",0.00742789924464291,0.00249910108724184
"JMY_HUMAN",9.84126570091656e-05,0.0136110373536599
"JOS1_HUMAN",0.00490084755954326,0.00633026128257509
"JOS2_HUMAN",0.00666096465143038,0.00366181940569383
"JPH1_HUMAN",0.00799093964428464,0.00164549845608441
"JPH2_HUMAN",0.00749744830181602,0.00239366059267829
"JPH3_HUMAN",0.0070615698555415,0.00305447816250379
"JPH4_HUMAN",0.00512811659846804,0.00598570794372009
"JUPI1_HUMAN",0.00712796320998799,0.00295382190039018
"JUPI2_HUMAN",3.56969846902973e-05,0.0137061180316011
"JERKY_HUMAN",0.00379331743839216,0.00800934261688499
"JERKL_HUMAN",0.00894605752646319,0.000197483113292163
"JSPR1_HUMAN",0.00895724894193682,0.000180516263842748
"JTB_HUMAN",0.00546082037943166,0.00548130928421503
"JUN_HUMAN",0.00781958028152487,0.00190528941072688
"JUNB_HUMAN",0.00451839868870967,0.00691007644794242
"JUND_HUMAN",0.00711764506231191,0.00296946482407825
"PLAK_HUMAN",0.00633035520829474,0.00416304292486876
"KAAG1_HUMAN",0.000728012592549098,0.0126565265194544
"KALRN_HUMAN",0.00903271711940297,6.61020319425865e-05
"KANK1_HUMAN",0.00582521345297797,0.00492886777814797
"KANK2_HUMAN",0.00902873922890743,7.21327498015606e-05
"KANK3_HUMAN",0.00255059615918103,0.00989338176293006
"KANK4_HUMAN",0.00887690157355142,0.000302327638486545
"A0A1W2PPV8_HUMAN",0.00135539386786352,0.0117053793057055
"KAL1L_HUMAN",0.00717041745815411,0.00288945874285912
"KANL2_HUMAN",0.00899681302461332,0.000120534768565507
"KANL3_HUMAN",0.00494135724247163,0.00626884620124699
"SYK_HUMAN",0.00606777817328588,0.00456112527936342
"CSR2B_HUMAN",0.00772583764535116,0.00204740880560599
"KAT2A_HUMAN",0.00215805086200571,0.0104885037092958
"KAT2B_HUMAN",0.00656513256520348,0.00380710653074658
"KAT5_HUMAN",0.000432503207342769,0.0131045362695617
"KAT6A_HUMAN",0.00425678564284023,0.00730669733774262
"KAT6B_HUMAN",0.00860089481744121,0.000720770246482036
"KAT7_HUMAN",0.00492895824038042,0.00628764382361213
"KAT8_HUMAN",0.00479180003849352,0.00649558379042443
"KTNA1_HUMAN",0.00853694270387009,0.000817725442675927
"KATL1_HUMAN",0.0085407439921472,0.000811962464251656
"KATL2_HUMAN",0.00142563598906825,0.0115988880849749
"KTNB1_HUMAN",0.00817917706774858,0.00136011936063521
"KTBL1_HUMAN",0.00817259653384283,0.00137009584022707
"KAZD1_HUMAN",0.00733517074508981,0.00263968299087124
"KAZRN_HUMAN",0.00730523585993599,0.00268506605174374
"KBTBB_HUMAN",0.00764555301470855,0.00216912506611172
"KBTBC_HUMAN",0.00248704141931113,0.00998973451703082
"KBTBD_HUMAN",0.00218165389143934,0.0104527201171403
"KBTB2_HUMAN",0.00178290749808454,0.0110572432930062
"KBTB3_HUMAN",0.00252447646449662,0.00993298076883057
"KBTB4_HUMAN",0.00530525134948568,0.00571716115802906
"KBTB6_HUMAN",0.00544860721824325,0.00549982516075215
"KBTB7_HUMAN",0.00264286245788279,0.00975350058319765
"KBTB8_HUMAN",0.00131126500387456,0.0117722812801197
"KCMF1_HUMAN",0.00904047030583212,5.43477415932751e-05
"KCNA1_HUMAN",0.00880941795931411,0.000404636799089599
"KCA10_HUMAN",0.00263545814334767,0.00976472596306921
"KCNA2_HUMAN",0.00678510141749691,0.00347362070768695
"KCNA3_HUMAN",0.00466668490810581,0.00668526574675404
"KCNA4_HUMAN",0.00871243350395102,0.000551670984082328
"KCNA5_HUMAN",0.00409258808477969,0.00755563057180398
"KCNA6_HUMAN",0.00866662951516064,0.000621112547021422
"KCNA7_HUMAN",0.00774781588023615,0.00201408849832795
"A0A590UJB6_HUMAN",0.00816308993919444,0.00138450840140442
"KCAB3_HUMAN",9.0009206018449e-05,0.0136237774836418
"KCNB1_HUMAN",0.00774781588023615,0.00201408849832795
"KCNB2_HUMAN",0.0081118887444572,0.00146213244858456
"KCNC1_HUMAN",0.00476958601386142,0.00652926156894019
"KCNC2_HUMAN",0.00768695210665032,0.00210636158798194
"KCNC3_HUMAN",0.00306174993943484,0.00911844232336538
"KCNC4_HUMAN",0.00301156140709043,0.00919453111431248
"KCND1_HUMAN",0.00865372005918926,0.00064068404773618
"KCND2_HUMAN",0.00887000083392638,0.00031278956893527
"KCND3_HUMAN",0.00848031829101691,0.000903571410087816
"KCNE1_HUMAN",0.00866498761506392,0.000623601764924075
"KCNE2_HUMAN",0.00166889851894522,0.0112300876655076
"KCNE3_HUMAN",0.000120475317164097,0.0135775890526667
"KCNE4_HUMAN",0.00513050377824354,0.00598208883763336
"KCNE5_HUMAN",0.00591912557916297,0.00478649142636198
"KCNF1_HUMAN",0.00032815090415181,0.0132627405487357
"KCNG1_HUMAN",0.00907514912469703,1.7725959245825e-06
"KCNG3_HUMAN",0.000856894044172164,0.0124611345968094
"Q32MC1_HUMAN",0.000373905852283807,0.0131933733343425
"KCNH1_HUMAN",0.00377770435879945,0.00803301297131994
"A0A090N7W1_HUMAN",0.00878229103236363,0.000445762828828995
"KCNH3_HUMAN",0.00844219490465195,0.000961368724331187
"KCNH4_HUMAN",0.000557189613079851,0.0129155042852237
"KCNH5_HUMAN",0.00688521887829357,0.00332183670068636
"KCNH6_HUMAN",0.00774016259745146,0.00202569132882848
"KCNH7_HUMAN",0.00257715590172942,0.00985311561837542
"KCNH8_HUMAN",0.00604996903240806,0.00458812499292151
"KCIP1_HUMAN",0.00507074276333364,0.00607269007974705
"KCIP2_HUMAN",0.00834607934765554,0.00110708560787889
"CSEN_HUMAN",0.00430073881666988,0.00724006172002747
"KCIP4_HUMAN",0.00723163500384158,0.00279664931372224
"KCNJ1_HUMAN",0.00345301232771999,0.00852526534294679
"KCJ10_HUMAN",0.00273414855290452,0.00961510545036472
"KCJ11_HUMAN",0.00906688481986479,1.43017720795596e-05
"KCJ12_HUMAN",0.00870819384712583,0.000558098555218476
"KCJ13_HUMAN",0.00707745035494533,0.00303040238377831
"KCJ14_HUMAN",0.00552260600554887,0.00538763861146239
"A8MTZ5_HUMAN",0.00312252899591787,0.00902629766986237
"KCJ16_HUMAN",0.00200571325169435,0.0107194565593379
"KCNJ2_HUMAN",0.0044223646267413,0.00705566978019566
"KCNJ3_HUMAN",0.00863090920694183,0.000675266652305391
"KCNJ4_HUMAN",0.00675926527235165,0.00351278983567312
"KCNJ5_HUMAN",0.00869454519013202,0.000578790728513844
"KCNJ6_HUMAN",0.00879344079818752,0.00042885912271817
"KCNJ8_HUMAN",0.00746312910876602,0.00244569052428782
"KCNJ9_HUMAN",0.000919486941952628,0.0123662400523483
"KCNK1_HUMAN",0.00684235101568102,0.0033868269222432
"KCNKA_HUMAN",0.00552260600554887,0.00538763861146239
"KCNKC_HUMAN",0.00615723034522256,0.00442551048266946
"KCNKD_HUMAN",0.0087118407371388,0.00055256965371757
"KCNKF_HUMAN",0.0018806135670637,0.0109091150989838
"KCNKG_HUMAN",0.0023109964394897,0.0102566291449711
"KCNKH_HUMAN",0.00821900872888829,0.00129973220054188
"KCNKI_HUMAN",0.00465607359737628,0.00670135312301413
"KCNK2_HUMAN",0.00876912582337998,0.000465722066275055
"KCNK3_HUMAN",0.000294117338389696,0.0133143374524404
"KCNK4_HUMAN",6.62499010382155e-06,0.0137501928992088
"KCNK5_HUMAN",0.00137607339799637,0.011674027911838
"KCNK6_HUMAN",9.84126570091656e-05,0.0136110373536599
"KCNK7_HUMAN",0.00598673247609527,0.0046839953618831
"KCNK9_HUMAN",0.00889944024682028,0.000268157673387524
"KCMA1_HUMAN",0.0089478059213429,0.000194832442984007
"KCMB1_HUMAN",0.00640533487183154,0.00404936930905162
"KCMB2_HUMAN",0.00418249247966567,0.00741933017830445
"A0A087WV41_HUMAN",3.16549779710372e-08,0.0137601887862093
"KCMB4_HUMAN",0.00839699951029808,0.00102988762201804
"KCNN1_HUMAN",0.00793050271369662,0.00173712442644434
"KCNN2_HUMAN",0.00116054784179354,0.0120007774345603
"KCNN3_HUMAN",1.78750375509004e-06,0.0137575268153507
"KCNN4_HUMAN",0.00698075249460928,0.0031770020737165
"KCNQ1_HUMAN",0.00299693650051314,0.00921670333986266
"KCNQ2_HUMAN",0.00446100288566417,0.00699709188862536
"KCNQ3_HUMAN",4.14033655992276e-07,0.0137596090774604
"KCNQ4_HUMAN",0.00791417869882506,0.00176187260091698
"KCNQ5_HUMAN",0.00722224596814034,0.00281088364856519
"KCNRG_HUMAN",0.00239809685720426,0.0101245797471244
"KCNS1_HUMAN",0.00318381878227679,0.00893337871958379
"KCNS2_HUMAN",0.00394070228903166,0.0077858984441777
"KCNS3_HUMAN",0.00260584138913666,0.00980962671856922
"KCNT1_HUMAN",0.00865730192138207,0.000635253732266421
"KCNT2_HUMAN",0.00155118031768777,0.0114085554386768
"KCNU1_HUMAN",0.00905441823251757,3.32018577002515e-05
"KCNV1_HUMAN",0.00905780146835623,2.80726715609541e-05
"KCNV2_HUMAN",0.00816308993919444,0.00138450840140442
"KCP_HUMAN",0.00817202338226472,0.00137096477200433
"KCTD1_HUMAN",0.00685704849490214,0.0033645446722618
"BACD3_HUMAN",0.00883052560265565,0.000372636360212903
"A0A158RFT7_HUMAN",0.00864767420129998,0.000649849926783446
"KCD12_HUMAN",0.00870156958250205,0.000568141333171726
"BACD1_HUMAN",0.00747593676754955,0.00242627335414594
"KCD14_HUMAN",0.00446272905995972,0.00699447490604036
"KCD15_HUMAN",0.00035301713024725,0.0132250418755401
"KCD16_HUMAN",0.00906047453246858,2.40201478681529e-05
"KCD17_HUMAN",0.00903870153420369,5.7029304260706e-05
"KCD18_HUMAN",0.00593944278680564,0.0047556893348732
"KCD19_HUMAN",0.00178290749808454,0.0110572432930062
"KCTD2_HUMAN",0.000435410975861354,0.0131001279200724
"KCD20_HUMAN",0.00586877800157032,0.00486282133933581
"KCD21_HUMAN",0.00178290749808454,0.0110572432930062
"KCTD3_HUMAN",0.00824228893708386,0.00126443802452479
"KCTD4_HUMAN",0.00432007461183236,0.00721074750805119
"KCTD5_HUMAN",0.00557518345769533,0.00530792807644513
"KCTD6_HUMAN",0.00275784010346731,0.00957918765492861
"KCTD7_HUMAN",0.00906452024370822,1.78866097397021e-05
"KCTD8_HUMAN",0.0087381573600346,0.000512672092971853
"KCTD9_HUMAN",0.00336389613207638,0.00866037077965869
"ERD21_HUMAN",0.00865677768009859,0.000636048513136895
"ERD22_HUMAN",0.00758840710665493,0.00225576165116924
"ERD23_HUMAN",0.00203931354509936,0.0106685165222173
"KDF1_HUMAN",0.000982576013250781,0.0122705932794139
"KDM1A_HUMAN",0.000627750690028571,0.0128085295086729
"KDM1B_HUMAN",0.00839960723923336,0.00102593415032779
"KDM2A_HUMAN",0.00320497510126244,0.00890130448554437
"KDM2B_HUMAN",0.00140434176033018,0.0116311713983763
"KDM3A_HUMAN",0.0059364213844301,0.00476026996002777
"KDM3B_HUMAN",0.00907445162839611,2.83004167458416e-06
"KDM4A_HUMAN",0.00229211426449823,0.0102852556418707
"KDM4B_HUMAN",0.00369559943716431,0.00815748890090389
"KDM4C_HUMAN",0.0023109964394897,0.0102566291449711
"KDM4D_HUMAN",0.00617313914472588,0.00440139179931525
"KDM4E_HUMAN",0.00412673391860803,0.0075038634630539
"A0A6B9SM32_HUMAN",0.00192631233299563,0.0108398330601373
"KDM5B_HUMAN",0.00460903598001962,0.00677266494000748
"KDM5C_HUMAN",0.000817655631426673,0.0125206223571607
"KDM5D_HUMAN",0.00789192237377909,0.00179561450936835
"KDM6A_HUMAN",0.00629498606327818,0.00421666464591602
"KDM6B_HUMAN",0.00712763982614684,0.00295431216946816
"KDM7A_HUMAN",0.00887736796635681,0.000301620559338956
"KDM8_HUMAN",0.00481035380130789,0.0064674551858584
"VGFR2_HUMAN",0.0081675075564383,0.00137781103172154
"KDSR_HUMAN",0.00868889024807742,0.000587363955976547
"KEAP1_HUMAN",0.00565215008136375,0.00519124211125228
"KELL_HUMAN",0.00803343514499877,0.00158107275724477
"KERA_HUMAN",0.00522120346433523,0.00584458273550946
"KHDC1_HUMAN",0.00178290749808454,0.0110572432930062
"KHDCL_HUMAN",0.00022081233077333,0.0134254721905839
"KHDC3_HUMAN",0.00552279573169681,0.00538735097537235
"KHDC4_HUMAN",0.000134261500434674,0.0135566883813811
"KHDR1_HUMAN",0.00903794436473865,5.81772180658407e-05
"KHDR2_HUMAN",0.0069988556104986,0.00314955667660994
"KHDR3_HUMAN",0.000119954841401501,0.0135783781247842
"KHK_HUMAN",0.0087874125373997,0.000437998323516365
"KHNYN_HUMAN",3.66359995605439e-07,0.0137596813535563
"FUBP2_HUMAN",0.00889920244139052,0.000268518200519645
"K0040_HUMAN",0.0089887815344472,0.000132710983882006
"K0100_HUMAN",0.00401903264354733,0.00766714498215862
"K0232_HUMAN",0.00258775307790501,0.00983704967093704
"K0319_HUMAN",0.000353709623637326,0.0132239920144996
"K319L_HUMAN",0.00465768846394041,0.0066989048895499
"GRRE1_HUMAN",1.69675053690386e-05,0.0137345130328106
"K0408_HUMAN",0.0081022500354586,0.00147674530295071
"K0513_HUMAN",0.00410717731851317,0.00753351242840006
"KATIP_HUMAN",0.00642644623631834,0.00401736322869802
"TALD3_HUMAN",0.000403456758443363,0.0131485724083932
"MOONR_HUMAN",0.00518406978315069,0.00590087959801516
"K0754_HUMAN",0.00696697591805486,0.0031978881806507
"K0825_HUMAN",0.00148250922780195,0.0115126648827741
"K0895_HUMAN",0.0051544954664476,0.0059457160157367
"K895L_HUMAN",0.00628050859632645,0.00423861334425146
"K0930_HUMAN",0.00905098244666309,3.84107127794837e-05
"K1107_HUMAN",0.0057018114977378,0.0051159524593714
"K1109_HUMAN",0.00497187232831957,0.00622258352171924
"K1143_HUMAN",0.008854510412514,0.000336273966296016
"P33MX_HUMAN",0.00474986035285153,0.00655916684065794
"K1210_HUMAN",0.00646817255793249,0.00395410365098222
"CRCDL_HUMAN",0.00454504106729355,0.00686968502225793
"SKT_HUMAN",0.00825054528580751,0.00125192091030217
"CFA92_HUMAN",0.00882476169803248,0.000381374781390462
"ELAP1_HUMAN",0.00854508984759188,0.000805373889711495
"ELAP2_HUMAN",0.00279286847394909,0.00952608256828236
"K1328_HUMAN",0.00871250717989487,0.000551559286982928
"K1522_HUMAN",0.00446676846861014,0.0069883509230107
"K1549_HUMAN",0.00739064870885938,0.00255557510824829
"K154L_HUMAN",0.00825033446889872,0.00125224052123632
"K1586_HUMAN",0.00335307138023499,0.00867678174530044
"K1614_HUMAN",0.00609577908108116,0.00451867424284091
"K1671_HUMAN",0.00869658961404961,0.000575691260631254
"K1755_HUMAN",0.00516643612021696,0.0059276132766051
"K1841_HUMAN",0.00696303745723248,0.0032038591207872
"K1958_HUMAN",0.00249524892655182,0.00997729144939257
"K2012_HUMAN",0.00839475868187462,0.0010332848507772
"K2013_HUMAN",0.0044226119834173,0.00705529477280791
"K2026_HUMAN",0.00500369548072879,0.00617433773572339
"KDIS_HUMAN",0.00145793702538338,0.0115499177986416
"KIF11_HUMAN",8.83945029398367e-07,0.013758896663955
"KIF12_HUMAN",0.00896719202223113,0.000165441964544798
"KI13A_HUMAN",0.00848026753119541,0.000903648364987084
"KI13B_HUMAN",0.00318068714018253,0.00893812647468856
"KIF14_HUMAN",0.00729587394519052,0.00269925926960974
"KIF15_HUMAN",0.00153982099689934,0.0114257768425395
"KI16B_HUMAN",0.000141762734170247,0.0135453160662548
"KIF17_HUMAN",0.00889939147991535,0.000268231606906958
"KI18A_HUMAN",0.00337393083731529,0.00864515757151203
"KI18B_HUMAN",0.00117052356205058,0.0119856536511436
"KIF19_HUMAN",0.00888927038164009,0.000283575792019592
"KIF1A_HUMAN",0.00180176243730904,0.0110286580871444
"KIF1B_HUMAN",4.71121116311333e-05,0.0136888120223025
"KIF1C_HUMAN",0.00901997422800234,8.54210108915777e-05
"KI20A_HUMAN",0.00883110069135395,0.000371764491646532
"KI20B_HUMAN",0.00896618751342025,0.000166964859464115
"KI21A_HUMAN",0.00160243719936756,0.0113308469667898
"KI21B_HUMAN",0.00279286847394909,0.00952608256828236
"KIF22_HUMAN",0.00720225906973481,0.0028411849716646
"KIF23_HUMAN",0.00257715590172942,0.00985311561837542
"KIF24_HUMAN",0.00191933153832344,0.0108504163587842
"KIF25_HUMAN",0.0072247910895017,0.00280702509366908
"KI26A_HUMAN",0.0070530797149894,0.00306734971900081
"KI26B_HUMAN",0.00891614323665013,0.000242834950406971
"KIF27_HUMAN",0.00370772186026944,0.00813911058868132
"KIF2A_HUMAN",0.0050976053340321,0.00603196482976082
"KIF2B_HUMAN",0.00436125330833262,0.00714831816247931
"KIF2C_HUMAN",0.00840330802954937,0.00102032353277154
"KIF3A_HUMAN",0.00220366031495497,0.0104193570742268
"KIF3B_HUMAN",0.00810759272948264,0.00146864546201694
"KIF3C_HUMAN",0.000135487021421958,0.0135548304188975
"KIF4A_HUMAN",0.00780222585509338,0.00193159975022218
"KIF4B_HUMAN",0.00232868846427061,0.0102298069863603
"KIF5A_HUMAN",0.00876912582337998,0.000465722066275055
"KINH_HUMAN",0.00264720328489802,0.00974691963205461
"KIF5C_HUMAN",0.00453893155793564,0.00687894740070609
"KIF6_HUMAN",0.0043598567795609,0.0071504353829038
"KIF7_HUMAN",0.00907588960837724,6.49978758624273e-07
"KIF9_HUMAN",0.00428525761952012,0.00726353213285916
"KIFA3_HUMAN",0.00155761161424051,0.0113988052117612
"KBP_HUMAN",0.00901266282654378,9.65055290299907e-05
"KIFC1_HUMAN",0.00899905646971543,0.000117133572766328
"KIFC2_HUMAN",0.000147899827669935,0.0135360118686122
"KIFC3_HUMAN",0.00771832030861994,0.00205880553382862
"KIN17_HUMAN",0.00319327410171351,0.00891904389466756
"KI2S2_HUMAN",0.00510406379223876,0.00602217342416714
"KI3L1_HUMAN",0.00795067968178783,0.0017065349464313
"KIRR1_HUMAN",0.00512811659846804,0.00598570794372009
"KIRR2_HUMAN",3.81489566251123e-07,0.0137596584162301
"KIRR3_HUMAN",0.00873100715229562,0.000523512231873365
"KISS1_HUMAN",0.00815816522224266,0.00139197456431283
"KISSR_HUMAN",0.00817259653384283,0.00137009584022707
"KIT_HUMAN",0.00826905219813102,0.00122386333385838
"SCF_HUMAN",0.00858318058109368,0.000747626079144822
"KIZ_HUMAN",0.0075739243877853,0.00227771831172378
"KLOT_HUMAN",0.00567705932359565,0.00515347822304331
"KLOTB_HUMAN",0.00761326285005273,0.00221807887036481
"KLC1_HUMAN",0.00846310124299602,0.000929673475766932
"KLC2_HUMAN",0.00232200809302092,0.0102399348252853
"A0A024R0V3_HUMAN",0.000161900826383989,0.013514785524377
"KLC4_HUMAN",0.00273414855290452,0.00961510545036472
"KLF1_HUMAN",0.00869905719251242,0.000571950265367352
"KLF10_HUMAN",0.00870204811574624,0.000567415848399037
"KLF11_HUMAN",0.00215136191453721,0.0104986445502772
"KLF12_HUMAN",0.00394070228903166,0.0077858984441777
"KLF13_HUMAN",6.21657661088396e-05,0.0136659897895126
"KLF14_HUMAN",0.0090184731989058,8.76966600049717e-05
"KLF15_HUMAN",0.00907346465967958,4.32634477084753e-06
"KLF16_HUMAN",1.43362671983398e-05,0.0137385021458958
"KLF17_HUMAN",0.00905587428706381,3.09943926718648e-05
"KLF18_HUMAN",0.00590861853130608,0.00480242073392508
"KLF2_HUMAN",0.00817249156185595,0.00137025498398336
"KLF3_HUMAN",0.00855229103852132,0.000794456457270058
"KLF4_HUMAN",0.00864701937233725,0.000650842686318828
"Q5T6X2_HUMAN",0.00500797163865265,0.00616785482675722
"KLF6_HUMAN",4.11433728355709e-05,0.013697860984231
"KLF7_HUMAN",0.00883991634653208,0.00035839943567509
"KLF8_HUMAN",0.0047379049958928,0.00657729187069645
"KLF9_HUMAN",0.0056326557399324,0.00522079668877294
